verificationKey,scientificName,nameKey,taxonID,kingdom,phylum,class,order,family,genus,species,datasetKey,parentKey,parent,canonicalName,authorship,nameType,rank,taxonomicStatus,acceptedKey,acceptedName,datasetKeys,taxonKeys
1346919,"Isodontia mexicana (de Saussure, 1867)",5756127,gbif:1346919,Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Isodontia,Isodontia mexicana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1346861,Isodontia,Isodontia mexicana,"(de Saussure, 1867) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206112635
1349836,"Hylaeus absolutus (Gribodo, 1894)",5407007,gbif:1349836,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,Hylaeus absolutus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1349360,Hylaeus,Hylaeus absolutus,"(Gribodo, 1894) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206109775
1371011,"Megastigmus spermotrophus Wachtl, 1893",6789482,gbif:1371011,Animalia,Arthropoda,Insecta,Hymenoptera,Torymidae,Megastigmus,Megastigmus spermotrophus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1370824,Megastigmus,Megastigmus spermotrophus,"Wachtl, 1893",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206111145
1411953,"Carausius morosus Brunner von Wattenwyl, 1907",62177989,gbif:1411953,Animalia,Arthropoda,Insecta,Phasmida,Lonchodidae,Carausius,Carausius morosus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1411063,Carausius,Carausius morosus,"Brunner von Wattenwyl, 1907",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206098173
1419894,"Euborellia annulipes (Lucas, 1847)",4184362,gbif:1419894,Animalia,Arthropoda,Insecta,Dermaptera,Anisolabididae,Euborellia,Euborellia annulipes,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1419888,Euborellia,Euborellia annulipes,"(Lucas, 1847) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301095
1420197,"Aleurodothrips fasciapennis (Franklin, 1908)",416307,gbif:1420197,Animalia,Arthropoda,Insecta,Thysanoptera,Phlaeothripidae,Aleurodothrips,Aleurodothrips fasciapennis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420196,Aleurodothrips,Aleurodothrips fasciapennis,"(Franklin, 1908) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301181
1420612,"Scirtothrips longipennis (Bagnall, 1909)",10189577,gbif:1420612,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Scirtothrips,Scirtothrips longipennis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420602,Scirtothrips,Scirtothrips longipennis,"(Bagnall, 1909) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301175
1420765,"Chaetanaphothrips orchidii (Moulton, 1907)",2269798,gbif:1420765,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Chaetanaphothrips,Chaetanaphothrips orchidii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420764,Chaetanaphothrips,Chaetanaphothrips orchidii,"(Moulton, 1907) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301180
1420769,"Aurantothrips orchidaceus (Bagnall, 1909)",1209366,gbif:1420769,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Aurantothrips,Aurantothrips orchidaceus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420768,Aurantothrips,Aurantothrips orchidaceus,"(Bagnall, 1909) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301179
1420791,"Leucothrips nigripennis Reuter, 1904",6289869,gbif:1420791,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Leucothrips,Leucothrips nigripennis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420790,Leucothrips,Leucothrips nigripennis,"Reuter, 1904",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301177
1420795,"Heliothrips haemorrhoidalis (Bouché, 1833)",5077241,gbif:1420795,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Heliothrips,Heliothrips haemorrhoidalis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420794,Heliothrips,Heliothrips haemorrhoidalis,"(Bouché, 1833) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301176
1420828,"Hercinothrips bicinctus (Bagnall, 1919)",5145199,gbif:1420828,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Hercinothrips,Hercinothrips bicinctus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420827,Hercinothrips,Hercinothrips bicinctus,"(Bagnall, 1919) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301174
1420829,"Hercinothrips femoralis (Reuter, 1891)",5145238,gbif:1420829,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Hercinothrips,Hercinothrips femoralis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420827,Hercinothrips,Hercinothrips femoralis,"(Reuter, 1891) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301178
1420846,"Echinothrips americanus Morgan, 1913",3818086,gbif:1420846,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Echinothrips,Echinothrips americanus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420843,Echinothrips,Echinothrips americanus,"Morgan, 1913",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301182
1420857,"Parthenothrips dracaenae (Heeger, 1854)",8276563,gbif:1420857,Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Parthenothrips,Parthenothrips dracaenae,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1420856,Parthenothrips,Parthenothrips dracaenae,"(Heeger, 1854) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301172
1421091,"Lepisma saccharinum Linnaeus, 1758",35260858,gbif:1421091,Animalia,Arthropoda,Insecta,Zygentoma,Lepismatidae,Lepisma,Lepisma saccharinum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1421090,Lepisma,Lepisma saccharinum,"Linnaeus, 1758",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206112670|164301131
1421095,"Ctenolepisma lineata (Fabricius, 1775)",3076645,gbif:1421095,Animalia,Arthropoda,Insecta,Zygentoma,Lepismatidae,Ctenolepisma,Ctenolepisma lineata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1421092,Ctenolepisma,Ctenolepisma lineata,"(Fabricius, 1775) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206106174|164301133
1421105,"Thermobia domestica (Packard, 1837)",11195953,gbif:1421105,Animalia,Arthropoda,Insecta,Zygentoma,Lepismatidae,Thermobia,Thermobia domestica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1421103,Thermobia,Thermobia domestica,"(Packard, 1837) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206097043|164301132
1422818,"Pseudagrion microcephalum (Rambur, 1842)",9305202,gbif:1422818,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Pseudagrion,Pseudagrion microcephalum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1422769,Pseudagrion,Pseudagrion microcephalum,"(Rambur, 1842) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301168
1423286,"Ischnura senegalensis (Rambur, 1842)",5748790,gbif:1423286,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura senegalensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1423281,Ischnura,Ischnura senegalensis,"(Rambur, 1842) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206105731|164301170
1450317,"Telmatogeton japonicus Tokunaga, 1933",11065749,gbif:1450317,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Telmatogeton,Telmatogeton japonicus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1450288,Telmatogeton,Telmatogeton japonicus,"Tokunaga, 1933",SCIENTIFIC,SPECIES,ACCEPTED,,,22211949-9a6e-445f-86c0-6a0e019bc055|0a2eaf0c-5504-4f48-a47f-c94229029dc8|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,181971942|157131485|206110881
1521740,"Atypophthalmus umbratus (de Meijere, 1911)",1195490,gbif:1521740,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Atypophthalmus,Atypophthalmus umbratus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1521722,Atypophthalmus,Atypophthalmus umbratus,"(de Meijere, 1911) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206105522
1523628,"Callopistromyia annulipes (Macquart, 1855)",1840879,gbif:1523628,Animalia,Arthropoda,Insecta,Diptera,Ulidiidae,Callopistromyia,Callopistromyia annulipes,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1523625,Callopistromyia,Callopistromyia annulipes,"(Macquart, 1855) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206109377
1548900,"Dohrniphora cornuta (Bigot, 1857)",3650888,gbif:1548900,Animalia,Arthropoda,Insecta,Diptera,Phoridae,Dohrniphora,Dohrniphora cornuta,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1548850,Dohrniphora,Dohrniphora cornuta,"(Bigot, 1857) ",SCIENTIFIC,SPECIES,ACCEPTED,,,22211949-9a6e-445f-86c0-6a0e019bc055,181971939
1551754,"Phytomyza jucunda Frost & Sasakawa, 1954",8719067,gbif:1551754,Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,Phytomyza jucunda,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1551312,Phytomyza,Phytomyza jucunda,"Frost & Sasakawa, 1954",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301138
1577153,"Hermetia illucens (Linnaeus, 1758)",5152514,gbif:1577153,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Hermetia,Hermetia illucens,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1577117,Hermetia,Hermetia illucens,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206108158
1579447,"Exaireta spinigera (Wiedemann, 1830)",4371455,gbif:1579447,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Exaireta,Exaireta spinigera,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1579446,Exaireta,Exaireta spinigera,"(Wiedemann, 1830) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206104269
1622599,"Rhagoletis cingulata (Loew, 1862)",9719935,gbif:1622599,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Rhagoletis,Rhagoletis cingulata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1622544,Rhagoletis,Rhagoletis cingulata,"(Loew, 1862) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206109280
1622658,"Rhagoletis completa Cresson, 1929",9719964,gbif:1622658,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Rhagoletis,Rhagoletis completa,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1622544,Rhagoletis,Rhagoletis completa,"Cresson, 1929",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206098855
1623077,"Tephritis carmen Hering, 1937",11079698,gbif:1623077,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Tephritis,Tephritis carmen,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,6583584,Tephritis,Tephritis carmen,"Hering, 1937",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206111010
1623354,"Capitites ramulosa (Loew, 1844)",1958971,gbif:1623354,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Capitites,Capitites ramulosa,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1623351,Capitites,Capitites ramulosa,"(Loew, 1844) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206097050
1626096,"Ceratitis capitata (Wiedemann, 1824)",2199867,gbif:1626096,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8776023,Ceratitis,Ceratitis capitata,"(Wiedemann, 1824) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206107166
1650106,"Anopheles pharoensis Theobald, 1901",715894,gbif:1650106,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles pharoensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1650098,Anopheles,Anopheles pharoensis,"Theobald, 1901",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301102
1651430,"Aedes albopictus (Skuse, 1894)",255725,gbif:1651430,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes albopictus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7924646,Aedes,Aedes albopictus,"(Skuse, 1894) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301104
1652150,"Aedes koreicus (Edwards, 1917)",255899,gbif:1652150,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes koreicus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7924646,Aedes,Aedes koreicus,"(Edwards, 1917) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301105
1652212,"Aedes japonicus (Theobald, 1901)",255787,gbif:1652212,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes japonicus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7924646,Aedes,Aedes japonicus,"(Theobald, 1901) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301106
1683815,"Rhacocleis annulata Fieber, 1853",9714616,gbif:1683815,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Rhacocleis,Rhacocleis annulata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1694175,Rhacocleis,Rhacocleis annulata,"Fieber, 1853",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206103158
1690276,"Eupholidoptera chabrieri (Charpentier, 1825)",4276383,gbif:1690276,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Eupholidoptera,Eupholidoptera chabrieri,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1690233,Eupholidoptera,Eupholidoptera chabrieri,"(Charpentier, 1825) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206108670|164301279
1690429,"Meconema meridionale Costa, 1860",6750659,gbif:1690429,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Meconema,Meconema meridionale,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1690427,Meconema,Meconema meridionale,"Costa, 1860",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301277
1702101,"Anacridium aegyptium (Linnaeus, 1764)",605098,gbif:1702101,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Anacridium,Anacridium aegyptium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1702100,Anacridium,Anacridium aegyptium,"(Linnaeus, 1764) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206112589|164301274
1707320,"Schistocerca gregaria (Forskål, 1775)",10143654,gbif:1707320,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca gregaria,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1707218,Schistocerca,Schistocerca gregaria,"(Forskål, 1775) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206112157
1713034,"Gryllus bimaculatus De Geer, 1773",4860158,gbif:1713034,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus,Gryllus bimaculatus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1404683,Gryllus,Gryllus bimaculatus,"De Geer, 1773",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206109758|164301289
1714140,"Oedaleus decorus (Germar, 1825)",7718159,gbif:1714140,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Oedaleus,Oedaleus decorus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1714098,Oedaleus,Oedaleus decorus,"(Germar, 1825) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206113112
1718308,"Acheta domesticus (Linnaeus, 1758)",118711,gbif:1718308,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Acheta,Acheta domesticus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8391695,Acheta,Acheta domesticus,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206113026|164301291
1719204,"Gryllomorpha dalmatina (Ocskay, 1832)",4859601,gbif:1719204,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllomorpha,Gryllomorpha dalmatina,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1719152,Gryllomorpha,Gryllomorpha dalmatina,"(Ocskay, 1832) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206111742|164301293
1720196,"Homoeogryllus reticulatus (Fabricius, 1781)",5309814,gbif:1720196,Animalia,Arthropoda,Insecta,Orthoptera,Phalangopsidae,Homoeogryllus,Homoeogryllus reticulatus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1720180,Homoeogryllus,Homoeogryllus reticulatus,"(Fabricius, 1781) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206096416
1722140,"Eumodicogryllus bordigalensis (Latreille, 1804)",4249375,gbif:1722140,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Eumodicogryllus,Eumodicogryllus bordigalensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1720118,Eumodicogryllus,Eumodicogryllus bordigalensis,"(Latreille, 1804) ",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301284
1722299,"Gryllodes sigillatus (Walker, 1869)",4859251,gbif:1722299,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1722298,Gryllodes,Gryllodes sigillatus,"(Walker, 1869) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed|1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,206108633|164301287
1728965,"Tachycines asynamorus Adelung, 1902",10975351,gbif:1728965,Animalia,Arthropoda,Insecta,Orthoptera,Rhaphidophoridae,Tachycines,Tachycines asynamorus,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1729113,Tachycines,Tachycines asynamorus,"Adelung, 1902",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301271
1737131,"Epiphyas postvittana (Walker, 1863)",4041693,gbif:1737131,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiphyas,Epiphyas postvittana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1737110,Epiphyas,Epiphyas postvittana,"(Walker, 1863) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206108257
1749449,"Cameraria ohridella Deschka & Dimić, 1986",1885258,gbif:1749449,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria ohridella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1749401,Cameraria,Cameraria ohridella,"Deschka & Dimić, 1986",SCIENTIFIC,SPECIES,ACCEPTED,,,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,164301144
1749580,"Phyllocnistis citrella Stainton, 1856",8664594,gbif:1749580,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Phyllocnistis,Phyllocnistis citrella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8057237,Phyllocnistis,Phyllocnistis citrella,"Stainton, 1856",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206100092
1751299,"Bucculatrix ainsliella Murtfeldt, 1905",1694090,gbif:1751299,Animalia,Arthropoda,Insecta,Lepidoptera,Bucculatricidae,Bucculatrix,Bucculatrix ainsliella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1751227,Bucculatrix,Bucculatrix ainsliella,"Murtfeldt, 1905",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206109361
1795068,"Thysanoplusia orichalcea (Fabricius, 1775)",11246755,gbif:1795068,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Thysanoplusia,Thysanoplusia orichalcea,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1795061,Thysanoplusia,Thysanoplusia orichalcea,"(Fabricius, 1775) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206109713
1829659,"Lepidotarphius perornatella Walker, 1864",6174553,gbif:1829659,Animalia,Arthropoda,Insecta,Lepidoptera,Glyphipterigidae,Lepidotarphius,Lepidotarphius perornatella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1829658,Lepidotarphius,Lepidotarphius perornatella,"Walker, 1864",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206109416
1830284,"Argyresthia thuiella Packard, 1871",945800,gbif:1830284,Animalia,Arthropoda,Insecta,Lepidoptera,Argyresthiidae,Argyresthia,Argyresthia thuiella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1830118,Argyresthia,Argyresthia thuiella,"Packard, 1871",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206095329
1830823,"Prays citri Millière, 1873",9160874,gbif:1830823,Animalia,Arthropoda,Insecta,Lepidoptera,Praydidae,Prays,Prays citri,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,9021546,Prays,Prays citri,"Millière, 1873",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206098120
1835422,"Schiffermuelleria bruandella (Ragonot, 1889)",81826946,gbif:1835422,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Schiffermuelleria,Schiffermuelleria bruandella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1835366,Schiffermuelleria,Schiffermuelleria bruandella,"(Ragonot, 1889) ",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206109578
1852787,"Blastobasis lacticolella Rebel, 1939",1497590,gbif:1852787,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis lacticolella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1852745,Blastobasis,Blastobasis lacticolella,"Rebel, 1939",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206112181
1852831,"Blastobasis adustella Walsingham, 1894",1497042,gbif:1852831,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,Blastobasis adustella,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1852745,Blastobasis,Blastobasis adustella,"Walsingham, 1894",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206112355
1865660,"Actias selene Hübner, 1806",199741,gbif:1865660,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Actias,Actias selene,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1865647,Actias,Actias selene,"Hübner, 1806",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206104637
1866356,"Samia cynthia Drury, 1773",10037300,gbif:1866356,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Samia,Samia cynthia,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,1866345,Samia,Samia cynthia,"Drury, 1773",SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206110626
