taxonKey	scientificName	datasetKey	bb_key	bb_scientificName	bb_kingdom	bb_rank	bb_taxonomicStatus	bb_acceptedKey	bb_acceptedName	bb_acceptedKingdom	bb_acceptedRank	bb_acceptedTaxonomicStatus	verificationKey	remarks	verifiedBy	dateAdded	outdated
141266487	Abutilon x suntense C.D. Brickell	9ff7d317-609b-4c08-bd86-3bc404b77c42	3935725	Abutilon ×suntense C.D.Brickell	Plantae	SPECIES	SYNONYM	3937506	Corynabutilon ×suntense (C.D.Brickell) Fryxell	Plantae	SPECIES	ACCEPTED	3937506	accept	Quentin Groom	2018-12-20	FALSE
141266288	Acer japonicum Thunb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3767816	Acer japonicum Thunb.	Plantae	SPECIES	HETEROTYPIC_SYNONYM	8010851	Acer japonicum C.P.Thunberg ex A.Murray	Plantae	SPECIES	ACCEPTED	8010851	accept	Quentin Groom	2018-12-20	FALSE
141266283	Acer palmatum Thunb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3189882	Acer palmatum Thunb.	Plantae	SPECIES	SYNONYM	7912328	Acer palmatum C.P.Thunberg ex A.Murray	Plantae	SPECIES	ACCEPTED	7912328	accept	Quentin Groom	2018-12-20	FALSE
145961462	Acericerus heydenii	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4484044	Acericerus heydenii (Kirschbaum, 1868)	Animalia	SPECIES	HOMOTYPIC_SYNONYM	2033353	Idiocerus heydenii Kirschbaum, 1868	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
145957588	Achaearanea acoreensis	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2157713	Achaearanea acoreensis (Berland, 1932)	Animalia	SPECIES	SYNONYM	6718178	Cryptachaea blattea (Urquhart, 1886)	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
145957586	Achaearanea tepidariorum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4659890	Achaearanea tepidariorum (C.L.Koch, 1841)	Animalia	SPECIES	SYNONYM	2157402	Parasteatoda tepidariorum (C.L.Koch, 1841)	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
145957590	Achaearanea veruculata	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2157642	Achaearanea veruculata Urquhart, 1885	Animalia	SPECIES	HETEROTYPIC_SYNONYM	4550810	Cryptachaea veruculata (Urquhart, 1886)	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
145962095	Achillea cartilaginea	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3120381	Achillea cartilaginea Ledeb. ex Rchb.	Plantae	SPECIES	SYNONYM	7222196	Achillea salicifolia subsp. salicifolia	Plantae	SUBSPECIES	ACCEPTED	7222196	see http://alienplantsbelgium.be/content/achillea-cartilaginea	Quentin Groom	2018-12-20	FALSE
141265172	Achillea cartilaginea Ledeb. ex Reichenb. s.l.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3120381	Achillea cartilaginea Ledeb. ex Rchb.	Plantae	SPECIES	SYNONYM	7222196	Achillea salicifolia subsp. salicifolia	Plantae	SUBSPECIES	ACCEPTED	7222196	see http://alienplantsbelgium.be/content/achillea-cartilaginea	Quentin Groom	2018-12-20	FALSE
141117250	Acipenser guldenstaedti	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	2402131	Acipenser güldenstaedti Brandt & Ratzeberg, 1833	Animalia	SPECIES	SYNONYM	2402129	Acipenser gueldenstaedtii Brandt & Ratzeburg, 1831	Animalia	SPECIES	ACCEPTED	2402129	accept: spelling	Peter Desmet	2018-12-20	FALSE
141266870	Aconitum napellus  L. subsp. napellus var. giganteum (Dum. ex Thielens) J. Duvigneaud	9ff7d317-609b-4c08-bd86-3bc404b77c42	3922770	Aconitum napellus var. giganteum (Dumort. ex Thielens) J.Duvigneaud	Plantae	VARIETY	SYNONYM	7707872	Aconitum napellus subsp. lusitanicum Rouy	Plantae	SUBSPECIES	ACCEPTED	3922770	These are distinct taxa according to the Flore de la Belgique	Quentin Groom	2018-12-20	FALSE
145960435	Aconitum napellus giganteum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3922770	Aconitum napellus var. giganteum (Dumort. ex Thielens) J.Duvigneaud	Plantae	VARIETY	SYNONYM	7707872	Aconitum napellus subsp. lusitanicum Rouy	Plantae	SUBSPECIES	ACCEPTED	3922770	These are distinct taxa according to the Flore de la Belgique	Quentin Groom	2018-12-20	FALSE
145960441	Aconitum x stoerkianum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3920712	Aconitum stoerkianum Rchb.	Plantae	SPECIES	SYNONYM	9159238	Aconitum nasutum subsp. paniculatum (Arcangeli) Greuter & Burdet	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
141266858	Aconitum x stoerkianum Reichenb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3920712	Aconitum stoerkianum Rchb.	Plantae	SPECIES	SYNONYM	9159238	Aconitum nasutum subsp. paniculatum (Arcangeli) Greuter & Burdet	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
141266380	Aconogonon campanulatum (Hook. f.) H. Hara	9ff7d317-609b-4c08-bd86-3bc404b77c42	6391389	Aconogonon campanulatum (Hook.fil.) Hara	Plantae	SPECIES	SYNONYM	9018536	Koenigia campanulata (Hook.f.) T.M.Schust. & Reveal	Plantae	SPECIES	ACCEPTED	9018536	https://doi.org/10.12705/646.5	Quentin Groom	2018-12-20	FALSE
141266430	Aconogonon divaricatum (L.) Nakai	9ff7d317-609b-4c08-bd86-3bc404b77c42	7291572	Aconogonon divaricatum (L.) Nakai	Plantae	SPECIES	SYNONYM	8720751	Koenigia divaricata (L.) T.M.Schust. & Reveal	Plantae	SPECIES	ACCEPTED	8720751	https://doi.org/10.12705/646.5	Quentin Groom	2018-12-20	FALSE
141266396	Aconogonon x fennicum Reiersen	9ff7d317-609b-4c08-bd86-3bc404b77c42	4035232	Aconogonon fennicum Reiersen	Plantae	SPECIES	SYNONYM	8773480	Koenigia fennica (Reiersen) T.M.Schust. & Reveal	Plantae	SPECIES	ACCEPTED	8773480	https://doi.org/10.12705/646.5	Quentin Groom	2018-12-20	FALSE
145960575	Acroptilon repens	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3142214	Acroptilon repens (L.) DC.	Plantae	SPECIES	SYNONYM	3142208	Rhaponticum repens (L.) Hidalgo	Plantae	SPECIES	ACCEPTED	3142208	accept	Quentin Groom	2018-12-20	FALSE
146042154	Acroptilon repens	1738f272-6b5d-4f43-9a92-453a8c5ea50a	3142214	Acroptilon repens (L.) DC.	Plantae	SPECIES	SYNONYM	3142208	Rhaponticum repens (L.) Hidalgo	Plantae	SPECIES	ACCEPTED	3142208	accept	Quentin Groom	2018-12-20	FALSE
145960177	Actinidia deliciosa	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7270761	Actinidia deliciosa (Chev.) C.F.Liang & A.R.Ferguson	Plantae	SPECIES	SYNONYM	3644922	Actinidia chinensis var. hispida C.F.Liang	Plantae	VARIETY	ACCEPTED	7270761	reject	Quentin Groom	2018-12-20	FALSE
141264679	Actinidia deliciosa (Chevalier) C.S. Liang & A.R. Ferguson	9ff7d317-609b-4c08-bd86-3bc404b77c42	7270761	Actinidia deliciosa (Chev.) C.F.Liang & A.R.Ferguson	Plantae	SPECIES	SYNONYM	3644922	Actinidia chinensis var. hispida C.F.Liang	Plantae	VARIETY	ACCEPTED	7270761	reject	Quentin Groom	2018-12-20	FALSE
145961251	Adelges laricis	3f5e930b-52a5-461d-87ec-26ecd66f14a3	9201998	Adelges laricis (Hartig, 1839)	Animalia	SPECIES	SYNONYM	7199298	Adelges laricis laricis	Animalia	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
145953999	Adiantum raddianum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2651826	Adiantum raddianum C.Presl	Plantae	SPECIES	SYNONYM	7335777	Doryopteris raddiana (Pr.) F	Plantae	SPECIES	ACCEPTED	7335777	accept	Quentin Groom	2018-12-20	FALSE
141266305	Adiantum raddianum C. Presl	9ff7d317-609b-4c08-bd86-3bc404b77c42	2651826	Adiantum raddianum C.Presl	Plantae	SPECIES	SYNONYM	7335777	Doryopteris raddiana (Pr.) F	Plantae	SPECIES	ACCEPTED	7335777	accept	Quentin Groom	2018-12-20	FALSE
145962656	Adonis flammea	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7277858	Adonis flammea Schleich. ex Steud.	Plantae	SPECIES	SYNONYM	7277946	Adonis aestivalis subsp. aestivalis	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
145953818	Aecidium trifolii-repentis	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2515905	Aecidium trifolii-repentis Castagne	Fungi	SPECIES	SYNONYM	2515896	Uromyces trifolii-repentis (Castagne) Liro	Fungi	SPECIES	ACCEPTED				2018-12-20	FALSE
141266289	Aesculus pavia L. (incl. var. discolor (Pursh) Torr. & A. Gray)	9ff7d317-609b-4c08-bd86-3bc404b77c42														2018-12-20	FALSE
141265778	Agropyron cristatum (L.) Gaertn. subsp. pectinatum (Bieb.) Tzvelev	9ff7d317-609b-4c08-bd86-3bc404b77c42	4270510	Agropyron cristatum subsp. pectinatum (M.Bieb.) Tzvelev	Plantae	SUBSPECIES	SYNONYM	2705196	Agropyron cristatum (L.) Gaertn.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962647	Agropyron pectinatum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4130497	Agropyron pectinatum (M.Bieb.) P.Beauv.	Plantae	SPECIES	SYNONYM	4106041	Australopyrum pectinatum (Labill.) Á.Löve	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145960571	Agrostemma gracile	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7534154	Agrostemma gracile Boiss.	Plantae	SPECIES	SYNONYM	3085366	Agrostemma brachyloba (Fenzl) K.Hammer	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141267206	Agrostemma gracile Boiss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	7534154	Agrostemma gracile Boiss.	Plantae	SPECIES	SYNONYM	3085366	Agrostemma brachyloba (Fenzl) K.Hammer	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962628	Agrostis avenacea	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2706451	Agrostis avenacea J.F.Gmel.	Plantae	SPECIES	SYNONYM	4135963	Lachnagrostis filiformis Trin.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962633	Agrostis billardierei	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4125992	Agrostis billardierei R.Br.	Plantae	SPECIES	SYNONYM	4136060	Lachnagrostis billardierei (R.Br.) Trin.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962632	Agrostis eriantha	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4123480	Agrostis eriantha Hack.	Plantae	SPECIES	SYNONYM	9484350	Lachnagrostis eriantha (Hack.) A.J.Br.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962630	Agrostis lachnantha	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4121178	Agrostis lachnantha Nees	Plantae	SPECIES	SYNONYM	4135892	Lachnagrostis lachnantha (Nees) Rúgolo & A.M.Molina	Plantae	SPECIES	ACCEPTED	4135892	accept	Quentin Groom	2018-12-20	FALSE
141265708	Agrostis lachnantha Nees	9ff7d317-609b-4c08-bd86-3bc404b77c42	4121178	Agrostis lachnantha Nees	Plantae	SPECIES	SYNONYM	4135892	Lachnagrostis lachnantha (Nees) Rúgolo & A.M.Molina	Plantae	SPECIES	ACCEPTED	4135892	accept	Quentin Groom	2018-12-20	FALSE
145962627	Agrostis x fouilladei	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4122960	Agrostis fouilladei P.Fourn.	Plantae	SPECIES	SYNONYM	7491980	Agrostis sanionis Asch. & Graebn.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141265730	Aira caryophyllea subsp. plesiantha (Jord.) K. Richt.	9ff7d317-609b-4c08-bd86-3bc404b77c42	6084799	Aira caryophyllea subsp. plesiantha (Jord. ex Boreau) K.Richt.	Plantae	SUBSPECIES	SYNONYM	7747216	Aira caryophyllea L.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962574	Aira elegantissima	3f5e930b-52a5-461d-87ec-26ecd66f14a3	5289579	Aira elegantissima Schur	Plantae	SPECIES	SYNONYM	7948459	Aira elegans Willd. ex Roem. & Schult.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141265881	Aira elegantissima Schur	9ff7d317-609b-4c08-bd86-3bc404b77c42	5289579	Aira elegantissima Schur	Plantae	SPECIES	SYNONYM	7948459	Aira elegans Willd. ex Roem. & Schult.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266471	Alcea ficifolia L. (Alcea rosea x rugosa)	9ff7d317-609b-4c08-bd86-3bc404b77c42														2018-12-20	FALSE
141267235	Allium paradoxum (Bieb.) G. Don var. paradoxum	9ff7d317-609b-4c08-bd86-3bc404b77c42														2018-12-20	FALSE
145962374	Allium porrum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2856476	Allium porrum Georgi	Plantae	SPECIES	SYNONYM	2857444	Allium obliquum L.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141267234	Allium porrum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	7668251	Allium porrum L.	Plantae	SPECIES	SYNONYM	2856037	Allium ampeloprasum L.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962373	Allium sphaerocephalon	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2856984	Allium sphaerocephalum Crome ex Schltdl.	Plantae	SPECIES	SYNONYM	7792960	Allium vineale L.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962295	Alnus incana	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7502645	Alnus incana (L.) Medik.	Plantae	SPECIES	SYNONYM	9148577	Alnus incana (L.) Moench	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962292	Alnus x hybrida	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2876576	Alnus hybrida A.Braun ex Rchb.	Plantae	SPECIES	SYNONYM	2876571	Alnus pubescens Tausch	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266850	Alonsoa intermedia Lodd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3724078	Alonsoa intermedia Lodd.	Plantae	SPECIES	SYNONYM	7331548	Alonsoa linearis Ruiz & Pav.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962640	Alopecurus borealis	3f5e930b-52a5-461d-87ec-26ecd66f14a3	5290080	Alopecurus borealis Trin.	Plantae	SPECIES	SYNONYM	4107552	Alopecurus magellanicus Lam.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145954618	Alopex lagopus	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2434532	Alopex lagopus (Linnaeus, 1758)	Animalia	SPECIES	SYNONYM	5219303	Vulpes lagopus (Linnaeus, 1758)	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
145960799	Alternanthera angustifolia	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7323282	Alternanthera angustifolia Moq.	Plantae	SPECIES	SYNONYM	7606014	Alternanthera angustifolia R.Br.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145960795	Alternanthera denticulata	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7323192	Alternanthera denticulata Wall.	Plantae	SPECIES	SYNONYM	3084939	Alternanthera sessilis (L.) DC.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266207	Alternanthera denticulata R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	7655198	Alternanthera denticulata R.Br.	Plantae	SPECIES	SYNONYM	3084939	Alternanthera sessilis (L.) DC.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145960797	Alternanthera nodiflora	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7323675	Alternanthera nodiflora R.Br.	Plantae	SPECIES	SYNONYM	3084939	Alternanthera sessilis (L.) DC.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266152	Alternanthera nodiflora R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	7323675	Alternanthera nodiflora R.Br.	Plantae	SPECIES	SYNONYM	3084939	Alternanthera sessilis (L.) DC.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145960791	Alternanthera tenella	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3084968	Alternanthera tenella Colla	Plantae	SPECIES	SYNONYM	8160803	Alternanthera ficoidea R.Br.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266202	Alternanthera tenella Colla	9ff7d317-609b-4c08-bd86-3bc404b77c42	3084968	Alternanthera tenella Colla	Plantae	SPECIES	SYNONYM	8160803	Alternanthera ficoidea R.Br.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145960835	Alyssum minus	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3045047	Alyssum minus (L.) Rothm.	Plantae	SPECIES	SYNONYM	3045042	Alyssum simplex Rudolphi	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145960843	Alyssum saxatile	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3054014	Alyssum saxatile L.	Plantae	SPECIES	SYNONYM	7225675	Aurinia saxatilis subsp. saxatilis	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
145954166	Amanita inopinata	3f5e930b-52a5-461d-87ec-26ecd66f14a3	5240299	Amanita inopinata D.A.Reid & Bas, 1987	Fungi	SPECIES	SYNONYM	9513097	Saproamanita inopinata (D.A.Reid & Bas) Redhead, Vizzini, Drehmel & Contu, 2016	Fungi	SPECIES	ACCEPTED				2018-12-20	FALSE
148437706	Amanita inopinata D.A. Reid & Bas	1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2	5240299	Amanita inopinata D.A.Reid & Bas, 1987	Fungi	SPECIES	SYNONYM	9513097	Saproamanita inopinata (D.A.Reid & Bas) Redhead, Vizzini, Drehmel & Contu, 2016	Fungi	SPECIES	ACCEPTED				2018-12-20	FALSE
145961723	Amaranthus acutilobus	3f5e930b-52a5-461d-87ec-26ecd66f14a3	5384333	Amaranthus acutilobus Uline & Bray	Plantae	SPECIES	SYNONYM	7323251	Amaranthus emarginatus subsp. emarginatus	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
141266106	Amaranthus acutilobus Uline & Bray	9ff7d317-609b-4c08-bd86-3bc404b77c42	5384333	Amaranthus acutilobus Uline & Bray	Plantae	SPECIES	SYNONYM	7323251	Amaranthus emarginatus subsp. emarginatus	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
145961671	Amaranthus albus	3f5e930b-52a5-461d-87ec-26ecd66f14a3	5384372	Amaranthus albus Rodsch.	Plantae	SPECIES	HOMOTYPIC_SYNONYM	8911082	Amaranthus blitum L.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145961721	Amaranthus blitum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	5384336	Amaranthus blitum Rchb.Ic. ex Steud.	Plantae	SPECIES	SYNONYM	5384342	Amaranthus polygonoides L.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145961699	Amaranthus hybridus hybridus	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7323184	Amaranthus hybridus var. hybridus	Plantae	VARIETY	SYNONYM	5384364	Amaranthus hybridus L.	Plantae	SPECIES	ACCEPTED	5384364	accept	Quentin Groom	2018-12-20	FALSE
141266108	Amaranthus hybridus L. subsp. hybridus var. hybridus	9ff7d317-609b-4c08-bd86-3bc404b77c42	7323184	Amaranthus hybridus var. hybridus	Plantae	VARIETY	SYNONYM	5384364	Amaranthus hybridus L.	Plantae	SPECIES	ACCEPTED	5384364	accept	Quentin Groom	2018-12-20	FALSE
141266114	Amaranthus hybridus L. subsp. hybridus var. pseudoretroflexus (Thell.) Carretero	9ff7d317-609b-4c08-bd86-3bc404b77c42	5547860	Amaranthus hybridus var. pseudoretroflexus (Thell.) J.L.Carretero	Plantae	VARIETY	SYNONYM	5384359	Amaranthus powellii S.Watson	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266177	Amaranthus hybridus L. subsp. quitensis (Kunth) Costea & Carretero	9ff7d317-609b-4c08-bd86-3bc404b77c42	5547857	Amaranthus hybridus subsp. quitensis (Kunth) Costea & Carretero	Plantae	SUBSPECIES	SYNONYM	7323711	Amaranthus quitensis Kunth	Plantae	SPECIES	ACCEPTED	7323711	accept	Quentin Groom	2018-12-20	FALSE
141266193	Amaranthus macrocarpus Benth. var. pallidus Benth.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5548724	Amaranthus macrocarpus var. pallidus Benth.	Plantae	VARIETY	SYNONYM	9454901	Amaranthus macrocarpus subsp. pallidus (Benth.) N.Bayón	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
145961680	Amaranthus macrocarpus pallidus	3f5e930b-52a5-461d-87ec-26ecd66f14a3	5548724	Amaranthus macrocarpus var. pallidus Benth.	Plantae	VARIETY	SYNONYM	9454901	Amaranthus macrocarpus subsp. pallidus (Benth.) N.Bayón	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
145961705	Amaranthus polygonioides	3f5e930b-52a5-461d-87ec-26ecd66f14a3														2018-12-20	FALSE
141266149	Amaranthus powellii S. Watson subsp. bouchonii (Thell.) Costea & Carretero	9ff7d317-609b-4c08-bd86-3bc404b77c42	5548528	Amaranthus powellii subsp. bouchonii (Thell.) Costea & Carretero	Plantae	SUBSPECIES	SYNONYM	5384361	Amaranthus bouchonii Thell.	Plantae	SPECIES	ACCEPTED	5384361	accept	Quentin Groom	2018-12-20	FALSE
141266110	Amaranthus tuberculatus (Moq.) Sauer var. rudis (Sauer) Costea & Tardif	9ff7d317-609b-4c08-bd86-3bc404b77c42	5548360	Amaranthus tuberculatus var. rudis (J.D.Sauer) Costea & Tardif	Plantae	VARIETY	SYNONYM	5384347	Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145961701	Amaranthus x ralletii	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7975549	Amaranthus ×ralletii Contré	Plantae	SPECIES	SYNONYM	7576335	Amaranthus ozanonii Piszter	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266128	Amaranthus x ralletii Contré	9ff7d317-609b-4c08-bd86-3bc404b77c42	7975549	Amaranthus ×ralletii Contré	Plantae	SPECIES	SYNONYM	7576335	Amaranthus ozanonii Piszter	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145959757	Amblypsilopus exul	3f5e930b-52a5-461d-87ec-26ecd66f14a3	6098559	Amblypsilopus exul (Parent, 1932)	Animalia	SPECIES	HOMOTYPIC_SYNONYM	1602806	Sciapus exul (Parent, 1932)	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
145960620	Ambrosia artemisiifolia	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3110596	Ambrosia artemisiifolia Besser	Plantae	SPECIES	SYNONYM	3110593	Ambrosia polystachya DC.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145960622	Ambrosia coronopifolia	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3110689	Ambrosia coronopifolia Torr. & A.Gray	Plantae	SPECIES	SYNONYM	9620580	Ambrosia psilostachya var. coronopifolia (Torr. & A.Gray) Farw. ex Fern.	Plantae	VARIETY	ACCEPTED				2018-12-20	FALSE
145956117	Amethystea caeruea	3f5e930b-52a5-461d-87ec-26ecd66f14a3														2018-12-20	FALSE
145960165	Ammi visnaga	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3034183	Ammi visnaga (L.) Lam.	Plantae	SPECIES	SYNONYM	5371753	Visnaga daucoides Gaertn.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266076	Ammi visnaga (L.) Lam.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3034183	Ammi visnaga (L.) Lam.	Plantae	SPECIES	SYNONYM	5371753	Visnaga daucoides Gaertn.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962138	Amsinckia menziesii menziesii	3f5e930b-52a5-461d-87ec-26ecd66f14a3														2018-12-20	FALSE
145962140	Amsinckia micrantha	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4058401	Amsinckia micrantha Suksdorf	Plantae	SPECIES	SYNONYM	2925870	Amsinckia menziesii (Lehm.) A.Nels.Macbr.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266346	Amsinckia micrantha Suksd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	4058401	Amsinckia micrantha Suksdorf	Plantae	SPECIES	SYNONYM	2925870	Amsinckia menziesii (Lehm.) A.Nels.Macbr.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266344	Amsinckia retrorsa Suksd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	4067952	Amsinckia retrorsa Suksd.	Plantae	SPECIES	SYNONYM	2925870	Amsinckia menziesii (Lehm.) A.Nels.Macbr.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145955559	Anagallis monelli	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3169306	Anagallis monellii L.	Plantae	SPECIES	SYNONYM	9525578	Lysimachia monellii subsp. monellii	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
145955476	Anarrhinum bellidifolium	3f5e930b-52a5-461d-87ec-26ecd66f14a3	7333444	Anarrhinum bellidifolium (L.) Desf., 1799	Plantae	SPECIES	SYNONYM	8114833	Anarrhinum bellidifolium (L.) Willd.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
141266377	Anchusa ovata Lehm.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5662067	Anchusa ovata Lehm.	Plantae	SPECIES	SYNONYM	8167990	Lycopsis arvensis subsp. orientalis (L.) Kuzn.	Plantae	SUBSPECIES	ACCEPTED				2018-12-20	FALSE
141266859	Anemone hepatica L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	6375391	Anemone hepatica L.	Plantae	SPECIES	SYNONYM	5371699	Hepatica nobilis Schreb.	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
145962223	Anguillicola crassus	3f5e930b-52a5-461d-87ec-26ecd66f14a3	4346612	Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974	Animalia	SPECIES	SYNONYM	5890148	Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974) Moravec & Taraschewski, 1988	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
148437702	Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974	1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2	4346612	Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974	Animalia	SPECIES	SYNONYM	5890148	Anguillicoloides crassus (Kuwahara, Niimi & Itagaki, 1974) Moravec & Taraschewski, 1988	Animalia	SPECIES	ACCEPTED				2018-12-20	FALSE
145962667	Anisantha diandra	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2703761	Anisantha diandra (Roth) Tutin ex Tzvelev	Plantae	SPECIES	SYNONYM	2703760	Bromus diandrus Roth	Plantae	SPECIES	ACCEPTED				2018-12-20	FALSE
