verification_key	marine	freshwater	terrestrial	checklist_datasetKey
3133702	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3112098	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7903764	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7569785	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5403541	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3119185	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3151755	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3100968	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3118254	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5401760	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3098912	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3093891	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3131367	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3101184	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5387098	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3120284	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3115131	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3138192	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114229	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8298495	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3127837	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8373355	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3103817	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3098186	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3121581	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3104078	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5392145	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3128166	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3122190	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3118526	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5402363	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9321334	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3143034	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3128228	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114249	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9206251	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3148340	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8018277	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5388967	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3120066	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3118216	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5390636	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3146219	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3092604	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3088481	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5391845	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5403508	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8288930	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8195160	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3151618	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7497356	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3127613	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7627205	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5401877	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7403263	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3141571	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3015577	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3002263	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3020871	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5362215	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2995149	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025605	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5371450	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2992543	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8358048	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026074	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3027341	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3015457	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2987948	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9540191	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026585	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3000406	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025944	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025769	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026162	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5369784	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026105	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3024109	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5363819	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9382645	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3027159	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8591421	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3031774	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025896	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3001978	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026004	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3006974	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3028431	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3000610	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5370380	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6369140	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5362136	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026049	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3001650	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025907	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3027332	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3012103	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3022203	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025731	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5363627	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3027138	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026107	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025758	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3021850	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3029912	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3021730	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025932	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7271631	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026431	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026092	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3027791	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026040	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026334	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7818643	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025858	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025935	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5367214	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8576221	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3028586	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025989	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3023852	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2996525	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7501634	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3012254	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2989222	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026024	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2988354	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3012117	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3011247	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3003709	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7889822	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2994120	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3853033	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3012400	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026294	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7272439	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026167	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7272312	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5367186	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2994912	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5365888	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5365705	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3024146	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5365305	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025564	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025875	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2993761	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8170635	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3001362	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5366327	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5370043	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3003979	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3012089	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3021496	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026819	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3002372	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3025617	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3013206	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026160	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026154	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3026168	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5370006	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3027355	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3028528	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2989557	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3032442	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3001270	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7333212	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7331861	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7333320	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7351929	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5415018	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3732995	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7848321	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7784175	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5415016	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172066	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172077	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3741446	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3738796	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172100	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5414932	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3189723	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7727786	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7963687	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5415013	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8114833	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172104	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5559837	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172059	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7303117	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5415012	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7683374	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172001	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3189762	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5559841	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172206	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5415014	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3189760	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7303024	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7303104	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8022932	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172118	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3172068	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7482178	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8287616	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3729273	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5414959	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5410480	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3164340	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5411392	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5410210	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5408087	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5411453	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5411408	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5408682	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5407810	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5410826	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5408775	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5410151	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5409852	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5409120	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5410411	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2683894	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2684178	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2684171	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2683866	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7810452	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705431	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4104718	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289620	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290126	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290177	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704102	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702792	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289629	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4113766	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4142153	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705449	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702822	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705181	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705955	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705957	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703740	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8362005	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4139625	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8322034	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4136390	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8040052	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7883427	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706070	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5679692	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289739	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289731	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705031	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703698	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704194	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702519	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4149167	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705362	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4143702	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4131963	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706188	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4139846	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4142741	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705339	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290059	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289836	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289762	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4134508	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5679109	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4152153	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706218	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289624	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5674888	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4139894	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4105652	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290143	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2706056	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703731	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5290069	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2703721	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4151306	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5674110	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704523	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289781	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8192063	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4138123	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4123970	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289995	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704778	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4150636	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704038	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8420312	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2702862	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705420	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6710856	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2705972	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5289929	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4128792	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2704234	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4146512	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4111606	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
