key,scientificName,datasetKey,taxonID,nameType,issues,valid_distribution,bb_key,bb_scientificName,bb_species,bb_genus,bb_family,bb_order,bb_class,bb_phylum,bb_kingdom,bb_rank,bb_speciesKey,bb_taxonomicStatus,bb_acceptedKey,bb_acceptedName
141266957,Solanum triflorum Nutt. var. ponticum (Prodan) Borza,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:9ce2b35e44c25054bc6eea0d405c358f,SCIENTIFIC,,TRUE,2931238,Solanum triflorum var. ponticum (Prodán) Borza,Solanum triflorum,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,2931237,SYNONYM,2931237,Solanum triflorum Nutt.
141266958,Solanum villosum Mill. subsp. villosum,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:97723e1ceac1992d6da7f6522ea33e4e,SCIENTIFIC,,TRUE,3802956,Solanum villosum subsp. villosum,Solanum villosum,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,2929505,ACCEPTED,,
141266959,Nicotiana alata Link & Otto,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b12d0156ff0f877fb5d20049a72becf6,SCIENTIFIC,,TRUE,2928761,Nicotiana alata Link & Otto,Nicotiana alata,Nicotiana,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2928761,ACCEPTED,,
141266960,Nicotiana glauca Graham,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a5a65aff89298a2d8553e3771b3d09ef,SCIENTIFIC,,TRUE,2928783,Nicotiana glauca Graham,Nicotiana glauca,Nicotiana,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2928783,ACCEPTED,,
141266961,Solanum nigrum L. subsp. schultesii (Opiz) Wessely,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bec7bc83bab824444cfd8c3adac03eef,SCIENTIFIC,,TRUE,2932877,Solanum nigrum subsp. schultesii (Opiz) Wessely,Solanum decipiens,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,2932872,SYNONYM,2932872,Solanum decipiens Opiz
141266962,Petunia integrifolia (Hook.) Schinz & Thell.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bdcf700ca57b60ae85ab9aaa282d15b1,SCIENTIFIC,,TRUE,2928861,Petunia integrifolia (Hook.) Schinz & Thell.,Petunia integrifolia,Petunia,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2928861,ACCEPTED,,
141266963,Solanum carolinense L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b350d8994684623f9a5870137b31152f,SCIENTIFIC,,TRUE,2932011,Solanum carolinense L.,Solanum carolinense,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2932011,ACCEPTED,,
141266964,Solanum pimpinellifolium L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b375d5ed3dbf2a46209e8a3b70112af4,SCIENTIFIC,,TRUE,2931738,Solanum pimpinellifolium L.,Solanum pimpinellifolium,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7390679,HETEROTYPIC_SYNONYM,7390679,Solanum pimpinellifolium Mill. ex Dunal
141266965,Solanum lycopersicum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:cd0764ab083edc5f13b0386eadac943a,SCIENTIFIC,,TRUE,2930137,Solanum lycopersicum L.,Solanum lycopersicum,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2930137,ACCEPTED,,
141266966,Physalis grisea (Waterfall) M. Martínez,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d2a39eec7e24b0efcda875891a050172,SCIENTIFIC,,TRUE,9113690,Physalis grisea (Waterf.) Mahinda Martínez,Physalis grisea,Physalis,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,9113690,ACCEPTED,,
141266967,Physalis philadelphica Lam.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d45091050be964542dba49d0c31ae346,SCIENTIFIC,,TRUE,8969026,Physalis philadelphica Lam.,Physalis philadelphica,Physalis,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8969026,ACCEPTED,,
141266968,Nicotiana tabacum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d7838f2b2b05db8820c35237226ec72c,SCIENTIFIC,,TRUE,2928774,Nicotiana tabacum L.,Nicotiana tabacum,Nicotiana,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2928774,ACCEPTED,,
141266969,Solanum viarum Dun.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c846e055123c3b54d2f90898fcce4d21,SCIENTIFIC,,TRUE,2931914,Solanum viarum Dunal,Solanum viarum,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2931914,ACCEPTED,,
141266970,Nicandra physalodes (L.) Gaertn.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c7e1d52b842dd23845b98b0fddc2417c,SCIENTIFIC,,TRUE,5341754,Nicandra physalodes (L.) Gaertn.,Nicandra physalodes,Nicandra,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5341754,ACCEPTED,,
141266971,Physalis minima L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c7b86ba37be8d7a4a6647cdf6f8a6157,SCIENTIFIC,,TRUE,5341772,Physalis minima L.,Physalis lagascae,Physalis,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5341775,SYNONYM,5341775,Physalis lagascae Roem. & Schult.
141266972,Solanum sisymbriifolium Lam.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:caa68547c68bbd5989e168d87095396b,SCIENTIFIC,,TRUE,2932184,Solanum sisymbriifolium Lam.,Solanum sisymbriifolium,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2932184,ACCEPTED,,
141266973,Physalis peruviana L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e73bdb2db68332e8e616822bf71e4df7,SCIENTIFIC,,TRUE,5341784,Physalis peruviana L.,Physalis peruviana,Physalis,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5341784,ACCEPTED,,
141266974,Solanum triflorum Nutt. var. triflorum,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ea7203a3bf0a16b1ff161d63834c645d,SCIENTIFIC,,TRUE,9288303,Solanum triflorum var. triflorum,Solanum triflorum,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,2931237,ACCEPTED,,
141266975,Datura stramonium L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ed5f70bf9c2e790ae6814de0fbbdb4b0,SCIENTIFIC,,TRUE,2928751,Datura stramonium L.,Datura stramonium,Datura,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2928751,ACCEPTED,,
141266976,Nicotiana sylvestris Spegazz.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:efa97503fc876d0b70e503afe8468cf2,SCIENTIFIC,,TRUE,2928767,Nicotiana sylvestris Speg. & Comes,Nicotiana sylvestris,Nicotiana,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2928767,ACCEPTED,,
141266977,Solanum tuberosum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:da69dd6704155f8084c7d218b801c9a7,SCIENTIFIC,,TRUE,2930262,Solanum tuberosum L.,Solanum tuberosum,Solanum,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2930262,ACCEPTED,,
141266978,Nicotiana rustica L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:da9eb7d8d5a50d236eb6f5397118ea13,SCIENTIFIC,,TRUE,2928775,Nicotiana rustica L.,Nicotiana rustica,Nicotiana,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2928775,ACCEPTED,,
141266979,Physalis angulata L. var. pendula (Rydberg) Waterfall,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:de12bc62967cb4da7fea42191c5c3729,SCIENTIFIC,,TRUE,5341795,Physalis angulata var. pendula (Rydb.) Waterf.,Physalis angulata,Physalis,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,5341792,SYNONYM,5341792,Physalis angulata L.
141266981,Juncus tenuis Willd. subsp. tenuis,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f9cfc6b67e0c2bd68c9941a5371e3746,SCIENTIFIC,BACKBONE_MATCH_NONE,TRUE,,,,,,,,,,,,,,
141266982,Juncus imbricatus Laharpe,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e318eb962abbd5771510d491a674b060,SCIENTIFIC,,TRUE,2701618,Juncus imbricatus Laharpe,Juncus imbricatus,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2701618,ACCEPTED,,
141266983,Juncus ensifolius Wikstr.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e3b09a3228b85555709f32727e8a2a8f,SCIENTIFIC,,TRUE,2701612,Juncus ensifolius Wikstr.,Juncus ensifolius,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2701612,ACCEPTED,,
141266984,Juncus pallescens Lam.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ec50580796119108232578bf12080c70,SCIENTIFIC,,TRUE,2700646,Juncus pallescens Lam.,Juncus pallescens,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2700646,ACCEPTED,,
141266985,Juncus tenuis Willd. subsp. dichotomus (Elliott) Verloove & Lambinon,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:cac0e828ae34437000725470b2be32db,SCIENTIFIC,,TRUE,8143288,Juncus tenuis subsp. dichotomus (Elliott) Verloove & Lambinon,Juncus dichotomus,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SUBSPECIES,2701120,SYNONYM,2701120,Juncus dichotomus Elliott
141266986,Juncus tenuis Willd. subsp. anthelatus (Wiegand) Verloove & Lambinon,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c5a7a1cfbf2bc854fc17c1abcfc9480b,SCIENTIFIC,,TRUE,7841979,Juncus tenuis subsp. anthelatus (Wiegand) Verloove & Lambinon,Juncus anthelatus,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SUBSPECIES,2702058,SYNONYM,2702058,Juncus anthelatus (Wiegand) R.E.Brooks
141266987,Juncus xiphioides E. Mey.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:9ca3ef8aa6d947e7cdc15e59262cfb2a,SCIENTIFIC,,TRUE,2701649,Juncus xiphioides E.Mey.,Juncus xiphioides,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2701649,ACCEPTED,,
141266988,Juncus subsecundus N.A. Wakef.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:85d6cb8c1e0f8241d0bc288e5ed448cc,SCIENTIFIC,,TRUE,2701118,Juncus subsecundus N.A.Wakef.,Juncus subsecundus,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2701118,ACCEPTED,,
141266989,Juncus foliosus Desf.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:5a210b84bedecbcf35e72382b81119f1,SCIENTIFIC,,TRUE,2701578,Juncus foliosus Desf.,Juncus foliosus,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2701578,ACCEPTED,,
141266990,Juncus radula Buchen.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:64029860975904f6f4fec156ffd971ea,SCIENTIFIC,,TRUE,2701304,Juncus radula Buchenau,Juncus radula,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2701304,ACCEPTED,,
141266991,Luzula nivea DC.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4084db7c2fc135c6d004e0c6eae92e08,SCIENTIFIC,,TRUE,2700768,Luzula nivea DC.,Luzula nivea,Luzula,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2700768,ACCEPTED,,
141266992,Juncus canadensis J. Gay ex Laharpe,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3183bb996e5229549d4f671e2df4b992,SCIENTIFIC,,TRUE,2701986,Juncus canadensis J.Gay ex Laharpe,Juncus canadensis,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SPECIES,2701986,DOUBTFUL,,
141266993,Juncus tenuis Willd. subsp. dudleyi (Wiegand) P. Fourn.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:09739742a42d384bf226a369e8b6de29,SCIENTIFIC,,TRUE,2701833,Juncus tenuis subsp. dudleyi (Wiegand) P.Fourn.,Juncus dudleyi,Juncus,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,SUBSPECIES,2701831,SYNONYM,2701831,Juncus dudleyi Wiegand
141266995,Kniphofia x praecox Baker,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e103927c72428db50a0c92424d73c6ff,SCIENTIFIC,RANK_INVALID,TRUE,5305162,Kniphofia praecox Baker,Kniphofia praecox,Kniphofia,Asphodelaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,5305162,ACCEPTED,,
141266996,Asphodelus tenuifolius Cav.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f112a0a7d984a95f6e936a5e9b84fd31,SCIENTIFIC,,TRUE,2778358,Asphodelus tenuifolius Cav.,Asphodelus tenuifolius,Asphodelus,Asphodelaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2778358,ACCEPTED,,
141266997,Hemerocallis lilioasphodelus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:25bbbc09227f27589439f83b3cd55034,SCIENTIFIC,,TRUE,2781103,Hemerocallis lilioasphodelus L.,Hemerocallis lilioasphodelus,Hemerocallis,Asphodelaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2781103,ACCEPTED,,
141266998,Hemerocallis fulva (L.) L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:099f8ea7399187fbd15cf6338f7389e0,SCIENTIFIC,,TRUE,2781074,Hemerocallis fulva L.,Hemerocallis fulva,Hemerocallis,Asphodelaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2781074,ACCEPTED,,
141267000,Hyacinthoides x massartiana Geerinck,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f75f43697e40e0d31d19559b405acb0c,SCIENTIFIC,RANK_INVALID,TRUE,5304294,Hyacinthoides massartiana Geerinck,Hyacinthoides massartiana,Hyacinthoides,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,5304294,ACCEPTED,,
141267001,Maianthemum stellatum (L.) Link,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e5dd0ee3f2f5407e2d9d51bb826d6e3a,SCIENTIFIC,,TRUE,2769493,Maianthemum stellatum Link,Maianthemum stellatum,Maianthemum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2769493,ACCEPTED,,
141267002,Muscari latifolium Kirk.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d2b0ba4e9eac5a7c674b974314498083,SCIENTIFIC,,TRUE,2772082,Muscari latifolium J.Kirk.,Muscari latifolium,Muscari,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2772082,ACCEPTED,,
141267003,Chlorophytum comosum group,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a467760752035d6508ddbb5656429688,SCIENTIFIC,BACKBONE_MATCH_NONE,TRUE,,,,,,,,,,,,,,
141267004,Honorius nutans (L.) Gray,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a6e9ca9f871aa9398ccad5483867108f,SCIENTIFIC,,TRUE,2773290,Honorius nutans (L.) Gray,Ornithogalum nutans,Ornithogalum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2773281,SYNONYM,2773281,Ornithogalum nutans L.
141267005,Ornithogalum divergens Boreau,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:abb6a30db2a7746d43670d30139e05ed,SCIENTIFIC,,TRUE,2773453,Ornithogalum divergens Boreau,Ornithogalum divergens,Ornithogalum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2773453,ACCEPTED,,
141267006,Danae racemosa (L.) Moench,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b129c1fe047ed04339d75aba5ef9e8a7,SCIENTIFIC,,TRUE,5303891,Danae racemosa Moench,Danae racemosa,Danae,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,5303891,ACCEPTED,,
141267007,Hyacinthoides hispanica (Mill.) Rothm.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:9a9d2e052acf093d7bf89ae34ec0ef9e,SCIENTIFIC,,TRUE,5304257,Hyacinthoides hispanica (Mill.) Rothm.,Hyacinthoides hispanica,Hyacinthoides,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,5304257,ACCEPTED,,
141267008,Yucca flaccida Haworth,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:86b44614150f196a0c7f60f01baf94fe,SCIENTIFIC,,TRUE,2775530,Yucca flaccida Haw.,Yucca flaccida,Yucca,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2775530,ACCEPTED,,
141267009,Loncomelos brevistylus (Wolfner ) Dostál,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:6fb63a413b16806fb9f40421a384531f,SCIENTIFIC,,TRUE,2772890,Loncomelos brevistylum (Wolfner) Dostál,Ornithogalum pyramidale,Ornithogalum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2772885,SYNONYM,2772885,Ornithogalum pyramidale L.
141267010,Polygonatum x hybridum Brügger,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:6df05348142b02616adaf532008fad05,SCIENTIFIC,RANK_INVALID,TRUE,7881150,Polygonatum hybridum Brügger,Polygonatum hybridum,Polygonatum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,7881150,ACCEPTED,,
141267011,Muscari armeniacum Leichtlin ex Baker,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:5a1e671171e63a485bf8f128051528ee,SCIENTIFIC,,TRUE,2772174,Muscari armeniacum Baker,Muscari armeniacum,Muscari,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2772174,DOUBTFUL,,
141267012,Chionodoxa luciliae Boiss.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4a4344d1210898210a41c21633e78e94,SCIENTIFIC,,TRUE,2767272,Chionodoxa luciliae Boiss.,Scilla luciliae,Scilla,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2767271,SYNONYM,2767271,Scilla luciliae (Boiss.) Speta
141267013,Yucca gloriosa L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3e5a2d8b3de94dace8e9eb009f0e2dcb,SCIENTIFIC,,TRUE,2775619,Yucca gloriosa L.,Yucca gloriosa,Yucca,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2775619,ACCEPTED,,
141267014,Ruscus aculeatus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3fe740a66dd9a49553c508b64d636a11,SCIENTIFIC,,TRUE,2769766,Ruscus aculeatus L.,Ruscus aculeatus,Ruscus,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2769766,ACCEPTED,,
141267015,Maianthemum dilatatum (Alph. Wood) A. Nelson & J. F. Macbride,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3b0c8c3cb8302c8592db9ce06563a4ed,SCIENTIFIC,,TRUE,2769435,Maianthemum dilatatum A.Nelson & J.F.Macbr.,Maianthemum dilatatum,Maianthemum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2769435,ACCEPTED,,
141267016,Hosta spec.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3605bdee7bfa6350beaf45187615dbc8,INFORMAL,,TRUE,2771094,Hosta,,Hosta,Liliaceae,Liliales,Liliopsida,Tracheophyta,Plantae,GENUS,,DOUBTFUL,,
141267017,Hyacinthus orientalis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2f3fe2c39efacf1142cd8e941e3a55b7,SCIENTIFIC,,TRUE,2772666,Hyacinthus orientalis L.,Hyacinthus orientalis,Hyacinthus,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2772666,ACCEPTED,,
141267018,Loncomelos narbonense (L.) Raf.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2d7c9e96443c3c0848bda8ab5ed58d70,SCIENTIFIC,,TRUE,2772978,Loncomelos narbonense (L.) Raf.,Ornithogalum narbonense,Ornithogalum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2772958,SYNONYM,2772958,Ornithogalum narbonense L.
141267019,Scilla siberica Haw.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:1dbf7b76e140fb8a5ac2d7b3eae48cac,SCIENTIFIC,,TRUE,2767328,Scilla siberica Haw.,Scilla siberica,Scilla,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,8080743,SYNONYM,8080743,Scilla siberica Andrews
141267020,Agave americana L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:1a4d1a68dca66c060cf543c57ae3286d,SCIENTIFIC,,TRUE,2767031,Agave americana L.,Agave americana,Agave,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2767031,ACCEPTED,,
141267021,Chionodoxa sardensis Whittall ex Barr & Sugd.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:198bbf78950627064988c59f595839d2,SCIENTIFIC,,TRUE,2767230,Chionodoxa sardensis Whittall ex Barr & Sayden,Scilla sardensis,Scilla,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SPECIES,2767229,SYNONYM,2767229,Scilla sardensis (Barr & Sugden) Speta
141267022,Camassia leichtlinii (Baker) S. Watson subsp. suksdorfii (Greenman) Gould,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:08eaf4acea6e84a94b8416f65bedcc29,SCIENTIFIC,,TRUE,2769073,Camassia leichtlinii subsp. suksdorfii (Greenm.) Gould,Camassia leichtlinii,Camassia,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,SUBSPECIES,2769069,ACCEPTED,,
141267024,Euphorbia serpens Kunth subsp. fissistipula (Thell.) Verloove & Lambinon,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ff35ee31c24f16c4f7d1ad9803ebf96c,SCIENTIFIC,,TRUE,8273282,Euphorbia serpens subsp. fissistipula (Thell.) Verloove & Lambinon,Euphorbia serpens,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,3064221,SYNONYM,3064221,Euphorbia serpens Kunth
141267025,Euphorbia prostrata Ait.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:aad1705d835b1855aacb2483bae77e65,SCIENTIFIC,,TRUE,3067891,Euphorbia prostrata Ait.,Euphorbia prostrata,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3067891,ACCEPTED,,
141267026,Euphorbia glyptosperma Engelm.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:8d429f27c748988f49bc1d6cd3f46b42,SCIENTIFIC,,TRUE,3065883,Euphorbia glyptosperma Engelm.,Euphorbia glyptosperma,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3065883,ACCEPTED,,
141267027,Euphorbia oblongata Griseb.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:938e3523b22e9649fd6db1a495f4b939,SCIENTIFIC,,TRUE,3069460,Euphorbia oblongata Griseb.,Euphorbia oblongata,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3069460,ACCEPTED,,
141267028,Euphorbia vermiculata Raf.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:80b302220ba83a0477532533a074bd49,SCIENTIFIC,,TRUE,3069300,Euphorbia vermiculata Raf.,Euphorbia vermiculata,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3069300,ACCEPTED,,
141267029,Euphorbia peplis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:89a090e2a1369de0b4cb7bcf37613886,SCIENTIFIC,,TRUE,3066482,Euphorbia peplis L.,Euphorbia peplis,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3066482,ACCEPTED,,
141267030,Euphorbia maculata L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:7254c09e9906192e588ba8f9a22980a0,SCIENTIFIC,,TRUE,3067119,Euphorbia maculata L.,Euphorbia maculata,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3067119,ACCEPTED,,
141267031,Euphorbia brittingeri Opiz ex Samp.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:67128f40196acba1b6a687cdb566d94d,SCIENTIFIC,,TRUE,3069065,Euphorbia brittingeri Opiz ex Samp.,Euphorbia verrucosa,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3069053,SYNONYM,3069053,Euphorbia verrucosa L.
