taxonKey,scientificName,taxonID,datasetKey,nameType,issues,validDistribution,bb_key,bb_scientificName,bb_kingdom,bb_rank,bb_taxonomicStatus,bb_acceptedKey,bb_acceptedName,verificationKey
145954238,Corbicula fluminea,rinse-checklist:taxon:6c2c3dd68e77bbc8cc315bb8381df50f,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,8190231,"Corbicula fluminea (O.F.Müller, 1774)",Animalia,SPECIES,ACCEPTED,,,8190231
145954241,Corbicula fluminalis,rinse-checklist:taxon:4bbb56d7f936ce548ef2a324fd47dd18,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5189032,"Corbicula fluminalis (O.F.Müller, 1774)",Animalia,SPECIES,ACCEPTED,,,5189032
145954251,Petricola pholadiformis,rinse-checklist:taxon:2a6e2e689eb563480f5ab931d3d7633b,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,8180054,"Petricola pholadiformis Lamarck, 1818",Animalia,SPECIES,SYNONYM,2287615,"Petricolaria pholadiformis (Lamarck, 1818)",
145954258,Dreissena bugensis,rinse-checklist:taxon:46294a9392dd98c436bd1c3d151a28e1,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2287073,"Dreissena bugensis (Andrusov, 1897)",Animalia,SPECIES,ACCEPTED,,,2287073
145954261,Dreissena polymorpha,rinse-checklist:taxon:296aa66981be6ca5544472951e6bbf79,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2287072,"Dreissena polymorpha (Pallas, 1771)",Animalia,SPECIES,ACCEPTED,,,2287072
145954270,Leucocoprinus birnbaumii,rinse-checklist:taxon:126f9a3a08ce6bb394fb187d7080bc04,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2535598,Leucocoprinus birnbaumii (Corda) Singer,Fungi,SPECIES,ACCEPTED,,,2535598
145954279,Ostrea denselamellosa,rinse-checklist:taxon:b80aa4771a111e9b558f11d0a79fa468,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,4373349,"Ostrea denselamellosa Lischke, 1869",Animalia,SPECIES,ACCEPTED,,,4373349
145954283,Abies nordmanniana,rinse-checklist:taxon:e8b99d8dd01dc47f78c2d8af0b4a9199,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2685552,Abies nordmanniana Spach,Plantae,SPECIES,ACCEPTED,,,2685552
145954288,Stropharia aurantiaca,rinse-checklist:taxon:002ccd91ca366829d26fc9b06e354e0a,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2533339,"Stropharia aurantiaca (Cooke) M.Imai, 1938",Fungi,SPECIES,SYNONYM,7425750,"Stropholoma aurantiacum (Cooke) Ryman, 2008",
145954294,Anomia ephippium,rinse-checklist:taxon:1320cda97bb6b34a15cb898edcceb858,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5188926,"Anomia ephippium Linnaeus, 1758",Animalia,SPECIES,ACCEPTED,,,5188926
145954295,Abies grandis,rinse-checklist:taxon:49cd22c5b1810f70cf91f5eb49c8e288,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2685361,Abies grandis Lindl.,Plantae,SPECIES,ACCEPTED,,,2685361
145954299,Bluetongue,rinse-checklist:taxon:f8860dd13c390577fa80a0e59912753d,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,BACKBONE_MATCH_NONE,TRUE,,,,,,,,
145954305,Plum pox,rinse-checklist:taxon:95e9e452ea8ae5c1a487dc5cfd2cb432,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,BACKBONE_MATCH_NONE,TRUE,,,,,,,,
145954315,Anodonta woodiana,rinse-checklist:taxon:031d065bcb5cf5a78d37c6e46c31e86b,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,4592908,"Anodonta woodiana (I.Lea, 1834)",Animalia,SPECIES,SYNONYM,4559541,"Sinanodonta woodiana (I.Lea, 1834)",
145954316,Thuja plicata,rinse-checklist:taxon:a22cdc3feae3717ba766d522869c264d,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2684171,Thuja plicata Donn ex D.Don,Plantae,SPECIES,ACCEPTED,,,2684171
145954327,Chamaecyparis lawsoniana,rinse-checklist:taxon:1b38f6077436c367b0f56b48e9893690,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2683866,Chamaecyparis lawsoniana Parl.,Plantae,SPECIES,ACCEPTED,,,2683866
145954328,Diadumene cincta,rinse-checklist:taxon:dfce27cda9ccbdd9ac2ddd27bf0efce4,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2257924,"Diadumene cincta Stephenson, 1925",Animalia,SPECIES,ACCEPTED,,,2257924
145954329,Chamaecyparis pisifera,rinse-checklist:taxon:10ee07516e7d16439cbf4de5926dfe56,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2683880,Chamaecyparis pisifera (Siebold & Zucc.) Endl.,Plantae,SPECIES,ACCEPTED,,,2683880
145954330,Diadumene lineata,rinse-checklist:taxon:9945a8258e086c0ce80eeceb3300275d,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,4283395,"Diadumene lineata (Verrill, 1869)",Animalia,SPECIES,ACCEPTED,,,4283395
145954338,Pinus ponderosa,rinse-checklist:taxon:a175b94865f59ee1bca8047a551e4142,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5285053,Pinus ponderosa Douglas ex P.Lawson & C.Lawson,Plantae,SPECIES,ACCEPTED,,,5285053
145954339,Haliplanella lineata,rinse-checklist:taxon:16bfa896a74a4b7e2594e545c004b883,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2255892,"Haliplanella lineata (Verrill, 1869)",Animalia,SPECIES,SYNONYM,4283395,"Diadumene lineata (Verrill, 1869)",
145954340,Pinus sylvestris,rinse-checklist:taxon:8f0e0b0763fedc1c5e62f0a9f4693c5e,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5285637,Pinus sylvestris L.,Plantae,SPECIES,ACCEPTED,,,5285637
145954342,Pinus strobus,rinse-checklist:taxon:65a30da82c9cec757bb633dea025b39c,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5284982,Pinus strobus L.,Plantae,SPECIES,ACCEPTED,,,5284982
145954344,Pinus nigra,rinse-checklist:taxon:53a0c0c23de4c3c2a799d17a71ddffb8,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5284809,Pinus nigra J.F.Arnold,Plantae,SPECIES,ACCEPTED,,,5284809
145954345,Garveia franciscana,rinse-checklist:taxon:dd54d4069754c3e2c762275fa0cc192e,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2266521,"Garveia franciscana (Torrey, 1902)",Animalia,SPECIES,ACCEPTED,,,2266521
145954347,Pinus pinaster,rinse-checklist:taxon:2e50866cb5eb38b423f478166250af6c,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5285565,Pinus pinaster Aiton,Plantae,SPECIES,ACCEPTED,,,5285565
145954349,Pinus contorta,rinse-checklist:taxon:27b7f7b93f4b54ffe77d88b84171d955,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5285750,Pinus contorta Douglas ex Loudon,Plantae,SPECIES,ACCEPTED,,,5285750
145954351,Pinus peuce,rinse-checklist:taxon:28f2eb6c259d94c70870aab1bceb8ea8,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5285079,Pinus peuce Griseb.,Plantae,SPECIES,ACCEPTED,,,5285079
145954353,Pinus mugo,rinse-checklist:taxon:1f843d24caac6a57bf5bd156a5a19aaf,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5285385,Pinus mugo Turra,Plantae,SPECIES,ACCEPTED,,,5285385
145954355,Pinus rigida,rinse-checklist:taxon:17c1f01804df38c0fd4d566c567ce5cb,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5285635,Pinus rigida Mill.,Plantae,SPECIES,ACCEPTED,,,5285635
145954356,Cordylophora caspia,rinse-checklist:taxon:e116deb4229ffef2352b171ee16ec4e6,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2266009,"Cordylophora caspia (Pallas, 1771)",Animalia,SPECIES,ACCEPTED,,,2266009
145954360,Craspedacusta sowerbyi,rinse-checklist:taxon:c0cbb031434141a42b7eb829202ccb77,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,4408321,"Craspedacusta sowerbii Lankester, 1880",Animalia,SPECIES,ACCEPTED,,,4408321
145954371,Cryptomeria japonica,rinse-checklist:taxon:06b18584b6beb974ea811bc368a4c4f6,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5284237,Cryptomeria japonica D.Don,Plantae,SPECIES,ACCEPTED,,,5284237
145954375,Picea abies,rinse-checklist:taxon:ced8bc3cbb660845c1670165e0722a35,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5284884,Picea abies (L.) H.Karst.,Plantae,SPECIES,ACCEPTED,,,5284884
145954376,Melicertum octocostatum,rinse-checklist:taxon:5bc30f9219fa62c1921ed7d09817dd2f,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,7014442,"Melicertum octocostatum (M.Sars, 1835)",Animalia,SPECIES,ACCEPTED,,,7014442
145954381,Picea sitchensis,rinse-checklist:taxon:67d9bec06badc6e2d621ed4ef4c12291,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5284827,Picea sitchensis (Bong.) Carrière,Plantae,SPECIES,ACCEPTED,,,5284827
145954389,Picea omorika,rinse-checklist:taxon:03d016e04c932cf479c91f86b5acfdf4,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5284950,Picea omorika (Pančić) Purk.,Plantae,SPECIES,ACCEPTED,,,5284950
145954392,Nemopsis bachei,rinse-checklist:taxon:1213df4fbe8480e5f2caa7c617d29613,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2266561,"Nemopsis bachei L.Agassiz, 1849",Animalia,SPECIES,ACCEPTED,,,2266561
145954403,Pseudemys rubriventris,rinse-checklist:taxon:e9357413c8283d2ffb56686c5d907f59,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,9601519,"Pseudemys rubriventris (Le Conte, 1830)",Animalia,SPECIES,ACCEPTED,,,9601519
145954418,Trachemys scripta,rinse-checklist:taxon:a4829bc36e104f03db6c35b9def2acb7,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2443002,"Trachemys scripta (Thunberg In Schoepff, 1792)",Animalia,SPECIES,ACCEPTED,,,2443002
145954425,Natrix tessellata,rinse-checklist:taxon:83c342493c6b5c66fece365048f5795d,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,6161327,"Natrix tessellata (Laurenti, 1768)",Animalia,SPECIES,ACCEPTED,,,6161327
145954431,Corallina elongata,rinse-checklist:taxon:d039eeed5f8436fe4bf2c6d9c29f88f0,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5276033,Corallina elongata J.Ellis & Sol.,Plantae,SPECIES,SYNONYM,8103861,Ellisolandia elongata (J.Ellis & Sol.) K.R.Hind & G.W.Saunders,
145954432,Vipera aspis,rinse-checklist:taxon:523eb7075f57c4399f5f3dfce81019eb,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2444339,"Vipera aspis (Linnaeus, 1758)",Animalia,SPECIES,ACCEPTED,,,2444339
145954434,Testudo graeca,rinse-checklist:taxon:e9ce032f3b5d86d5260b29f7ab86a48a,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2441461,"Testudo graeca Linnaeus, 1758",Animalia,SPECIES,ACCEPTED,,,2441461
145954435,Testudo hermanni,rinse-checklist:taxon:3b5cce2214bc3fccba1626b008389979,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2441454,"Testudo hermanni Gmelin, 1789",Animalia,SPECIES,ACCEPTED,,,2441454
145954443,Graptemys pseudogeographica,rinse-checklist:taxon:419bb4281429180e6fecf5d2a029b5d3,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,9228211,"Graptemys pseudogeographica (Gray, 1831)",Animalia,SPECIES,ACCEPTED,,,9228211
145954446,Emys orbicularis,rinse-checklist:taxon:3514abd5647f6bfd339949744c43a9fb,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,8909809,"Emys orbicularis (Linnaeus, 1758)",Animalia,SPECIES,ACCEPTED,,,8909809
145954450,Lacerta viridis,rinse-checklist:taxon:645906c1fd9f9df6a69b2ddb2fc5bc63,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,6159273,"Lacerta viridis (Laurenti, 1768)",Animalia,SPECIES,ACCEPTED,,,6159273
145954451,Neosiphonia harveyi,rinse-checklist:taxon:d845d3b8d799227bb9faaf0ff85fea7d,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,5277404,"Neosiphonia harveyi (J.W.Bailey) M.-S.Kim, H.-G.Choi, Guiry & G.W.Saunders",Plantae,SPECIES,ACCEPTED,,,5277404
145954456,Podarcis muralis,rinse-checklist:taxon:601de57467a18f1d41b20b4123e59dc0,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2469188,"Podarcis muralis (Laurenti, 1768)",Animalia,SPECIES,ACCEPTED,,,2469188
145954458,Podarcis siculus,rinse-checklist:taxon:1bdf83be71aaac2aacf69a581fc9158c,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,9185677,"Podarcis siculus (Rafinesque-schmaltz, 1810)",Animalia,SPECIES,ACCEPTED,,,9185677
145954461,Antithamnionella ternifolia,rinse-checklist:taxon:aa08e4a0648055c294d82c3bdc8f0188,3f5e930b-52a5-461d-87ec-26ecd66f14a3,SCIENTIFIC,,TRUE,2657641,Antithamnionella ternifolia (J.D.Hooker & Harvey) Lyle,Plantae,SPECIES,ACCEPTED,,,2657641
