taxonKey	scientificName	datasetKey	bb_key	bb_scientificName	bb_kingdom	bb_rank	bb_taxonomicStatus	bb_acceptedKey	bb_acceptedName	bb_acceptedKingdom	bb_acceptedRank	bb_acceptedTaxonomicStatus	verificationKey	remarks	verifiedBy	dateAdded	outdated
146042438	Cernuella neglecta (Draparnaud, 1805)	1738f272-6b5d-4f43-9a92-453a8c5ea50a	4565061	Cernuella neglecta (Draparnaud, 1805)	Animalia	SPECIES	HOMOTYPIC_SYNONYM	4598006	Xerocincta neglecta (Draparnaud, 1805)	Animalia	SPECIES	SYNONYM	4598006	accept: homotypic	Tim Adriaens	2018-12-20	TRUE
157063124	Cernuella virgata (Da Costa, 1778)	e082b10e-476f-43c1-aa61-f8d92f33029a	2296801	Cernuella virgata (Da Costa, 1778)	Animalia	SPECIES	SYNONYM	9805907	Cernuella virgata (da Costa, 1778)	Animalia	SPECIES	ACCEPTED	9805907	accept	Peter Desmet	2021-05-08	TRUE
141265496	Chaenorhinum origanifolium (L.) Kostel.	9ff7d317-609b-4c08-bd86-3bc404b77c42	7351929	Chaenorhinum origanifolium (L.) Kostel.	Plantae	SPECIES	HETEROTYPIC_SYNONYM	7332416	Chaenorhinum origanifolium subsp. origanifolium	Plantae	SUBSPECIES	ACCEPTED	7332416	accept	Tim Adriaens	2023-09-15	FALSE
141266845	Chaenostoma cordatum (Thunb.) Benth.	9ff7d317-609b-4c08-bd86-3bc404b77c42	5561475	Chaenostoma cordatum Benth.	Plantae	SPECIES	SYNONYM	3728734	Sutera cordata Kuntze	Plantae	SPECIES	HETEROTYPIC_SYNONYM	3728734	accept	Quentin Groom	2018-12-20	TRUE
141266535	Chamaenerion dodonaei (Vill.) Schur	9ff7d317-609b-4c08-bd86-3bc404b77c42	7742704	Chamaenerion dodonaei (Vill.) Schur	Plantae	SPECIES	SYNONYM	3666422	Chamaenerion dodonaei (Vill.) Schur ex Fuss.	Plantae	SPECIES	ACCEPTED	3666422	accept: same canonical	Peter Desmet	2023-09-15	FALSE
145959173	Chamaesyce maculata	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3067128	Chamaesyce maculata (L.) Small	Plantae	SPECIES	SYNONYM	3067119	Euphorbia maculata L.	Plantae	SPECIES	ACCEPTED	3067119	accept	Quentin Groom	2018-12-20	TRUE
145959175	Chamaesyce nutans	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3070358	Chamaesyce nutans (Lag.) Small	Plantae	SPECIES	SYNONYM	3070346	Euphorbia nutans Lag.	Plantae	SPECIES	ACCEPTED	3070346	accept	Quentin Groom	2018-12-20	TRUE
145959179	Chamaesyce prostrata	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3069518	Chamaesyce prostrata (Aiton) Small	Plantae	SPECIES	SYNONYM	3067891	Euphorbia prostrata Ait.	Plantae	SPECIES	ACCEPTED	3067891	accept	Quentin Groom	2018-12-20	TRUE
145959177	Chamaesyce serpens	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3064236	Chamaesyce serpens (Kunth) Small	Plantae	SPECIES	SYNONYM	3064221	Euphorbia serpens Kunth	Plantae	SPECIES	ACCEPTED	3064221	accept	Quentin Groom	2018-12-20	TRUE
164300779	Chara braunii S.G.Gmel.	1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2	7805595	Chara braunii S.G.Gmel.	Plantae	SPECIES	HOMOTYPIC_SYNONYM	5270720	Chara braunii C.C.Gmel.	Plantae	SPECIES	ACCEPTED	5270720	accept: same canonical	Peter Desmet	2021-05-08	FALSE
141266300	Cheilanthes viridis (Forssk.) Prantl var. macrophylla (Kunze) Sim	9ff7d317-609b-4c08-bd86-3bc404b77c42											3746867	manual match: to that name	Tim Adriaens	2018-12-20	FALSE
159498616	Chen caerulescens Linnaeus, 1758	e1c3be64-2799-4342-8312-49d076993132	2498165	Chen caerulescens (Linnaeus, 1758)	Animalia	SPECIES	SYNONYM	2498167	Anser caerulescens (Linnaeus, 1758)	Animalia	SPECIES	ACCEPTED	2498167	accept: in Clements checklist of birds	Peter Desmet	2023-09-15	FALSE
159498618	Chen canagica (Sevastianov, 1802)	e1c3be64-2799-4342-8312-49d076993132	2498162	Chen canagica (Sevastianov, 1802)	Animalia	SPECIES	HOMOTYPIC_SYNONYM	2498163	Anser canagicus (Sevastianov, 1802)	Animalia	SPECIES	ACCEPTED	2498163	accept: in Clements checklist of birds	Peter Desmet	2023-09-15	FALSE
159498617	Chen rossii (Cassin, 1861)	e1c3be64-2799-4342-8312-49d076993132	2498160	Chen rossii (Cassin, 1861)	Animalia	SPECIES	SYNONYM	2498161	Anser rossii Cassin, 1861	Animalia	SPECIES	ACCEPTED	2498161	accept: in Clements checklist of birds	Peter Desmet	2023-09-15	FALSE
141266176	Chenopodium album L. x hircinum	9ff7d317-609b-4c08-bd86-3bc404b77c42														2018-12-20	FALSE
145962722	Chenopodium ambrosioides	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083836	Chenopodium ambrosioides L.	Plantae	SPECIES	SYNONYM	5568446	Dysphania ambrosioides (L.) Mosyakin & Clemants	Plantae	SPECIES	ACCEPTED	5568446	accept	Quentin Groom	2018-12-20	TRUE
206104817	Chenopodium aristatum	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3083887	Chenopodium aristatum L.	Plantae	SPECIES	SYNONYM	3083888	Teloxys aristata (L.) Moq.	Plantae	SPECIES	ACCEPTED	3083888	accept	Tim Adriaens	2023-09-15	FALSE
145962718	Chenopodium botrys	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083858	Chenopodium botrys L.	Plantae	SPECIES	SYNONYM	5568428	Dysphania botrys (L.) Mosyakin & Clemants	Plantae	SPECIES	ACCEPTED	5568428	accept	Quentin Groom	2018-12-20	TRUE
145962711	Chenopodium bushianum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	6447582	Chenopodium bushianum Aellen	Plantae	SPECIES	SYNONYM	3757050	Chenopodium berlandieri var. bushianum (Aellen) Cronquist	Plantae	VARIETY	ACCEPTED	3757050	accept	Quentin Groom	2018-12-20	TRUE
141266187	Chenopodium bushianum Aell.	9ff7d317-609b-4c08-bd86-3bc404b77c42											3757050	manual match: 6447582 synonym of 3757050	Tim Adriaens	2018-12-20	FALSE
145962695	Chenopodium capitatum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083854	Chenopodium capitatum (L.) Ascherson	Plantae	SPECIES	SYNONYM	5383971	Blitum capitatum L.	Plantae	SPECIES	ACCEPTED	5383971	accept	Quentin Groom	2018-12-20	TRUE
145962712	Chenopodium carinatum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083833	Chenopodium carinatum R.Br.	Plantae	SPECIES	SYNONYM	5568424	Dysphania carinata (R.Br.) Mosyakin & Clemants	Plantae	SPECIES	ACCEPTED	5568424	accept	Quentin Groom	2018-12-20	TRUE
145962705	Chenopodium cristatum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083870	Chenopodium cristatum (F.Müll.) F.Müll.	Plantae	SPECIES	SYNONYM	5568415	Dysphania cristata (F.Muell.) Mosyakin & Clemants	Plantae	SPECIES	ACCEPTED	5568415	accept	Quentin Groom	2018-12-20	TRUE
145962699	Chenopodium missouriense	3f5e930b-52a5-461d-87ec-26ecd66f14a3	6035721	Chenopodium missouriense Aellen	Plantae	SPECIES	SYNONYM	3755928	Chenopodium album var. missouriense (Aellen) Bassett & Crompton	Plantae	VARIETY	ACCEPTED	3755928	accept	Quentin Groom	2018-12-20	TRUE
141266190	Chenopodium missouriense Aell.	9ff7d317-609b-4c08-bd86-3bc404b77c42											3755928	manual match: 6035721 synonym of 3755928	Tim Adriaens	2018-12-20	FALSE
145962707	Chenopodium multifidum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083880	Chenopodium multifidum L.	Plantae	SPECIES	SYNONYM	5568361	Dysphania multifida (L.) Mosyakin & Clemants	Plantae	SPECIES	ACCEPTED	5568361	accept	Quentin Groom	2018-12-20	TRUE
141266129	Chenopodium probstii Aell.	9ff7d317-609b-4c08-bd86-3bc404b77c42											6035638	manual match: to that name	Tim Adriaens	2021-05-08	FALSE
145962693	Chenopodium pumilio	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083831	Chenopodium pumilio R.Br.	Plantae	SPECIES	SYNONYM	5568339	Dysphania pumilio (R.Br.) Mosyakin & Clemants	Plantae	SPECIES	ACCEPTED	5568339	accept	Quentin Groom	2018-12-20	TRUE
145962698	Chenopodium schraderianum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083909	Chenopodium schraderianum Roem. ex Schult.	Plantae	SPECIES	SYNONYM	5568322	Dysphania schraderiana (Schult.) Mosyakin & Clemants	Plantae	SPECIES	ACCEPTED	5568322	accept	Quentin Groom	2018-12-20	TRUE
145962696	Chenopodium simplex	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083897	Chenopodium simplex (Torr.) Raf.	Plantae	SPECIES	SYNONYM	7407436	Chenopodiastrum simplex (Torr.) S.Fuentes, Uotila & Borsch	Plantae	SPECIES	ACCEPTED	7407436	accept	Quentin Groom	2018-12-20	TRUE
145962710	Chenopodium urbicum	3f5e930b-52a5-461d-87ec-26ecd66f14a3	3083834	Chenopodium urbicum L.	Plantae	SPECIES	SYNONYM	7418706	Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch	Plantae	SPECIES	ACCEPTED	7418706	accept	Quentin Groom	2018-12-20	TRUE
141266109	Chenopodium x pelgrimsianum Aell.	9ff7d317-609b-4c08-bd86-3bc404b77c42											3757660	manual match: to that name	Tim Adriaens	2018-12-20	FALSE
145957646	Chionodoxa luciliae	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2767272	Chionodoxa luciliae Boiss.	Plantae	SPECIES	SYNONYM	2767271	Scilla luciliae (Boiss.) Speta	Plantae	SPECIES	ACCEPTED	2767271	accept	Quentin Groom	2018-12-20	TRUE
141267012	Chionodoxa luciliae Boiss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2767272	Chionodoxa luciliae Boiss.	Plantae	SPECIES	SYNONYM	2767271	Scilla luciliae (Boiss.) Speta	Plantae	SPECIES	ACCEPTED	2767271	accept	Quentin Groom	2018-12-20	FALSE
145957648	Chionodoxa sardensis	3f5e930b-52a5-461d-87ec-26ecd66f14a3	2767230	Chionodoxa sardensis Whittall ex Barr & Sayden	Plantae	SPECIES	SYNONYM	2767229	Scilla sardensis (Barr & Sugden) Speta	Plantae	SPECIES	ACCEPTED	2767229	accept	Quentin Groom	2018-12-20	TRUE
141267021	Chionodoxa sardensis Whittall ex Barr & Sugd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2767230	Chionodoxa sardensis Whittall ex Barr & Sugden	Plantae	SPECIES	SYNONYM	2767229	Scilla sardensis (Whittall ex Barr & Sugden) Speta	Plantae	SPECIES	ACCEPTED	2767229	accept	Quentin Groom	2018-12-20	FALSE
164301159	Choreutis nemorana (Hubner, 1799)	1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2	7675186	Choreutis nemorana (Hübner, 1799)	Animalia	SPECIES	HETEROTYPIC_SYNONYM	5123474	Anthophila nemorana (Hübner, 1799)	Animalia	SPECIES	ACCEPTED	5123474	accept	Tim Adriaens	2023-09-15	FALSE
168131348	Chrysemys picta subsp. Bellii (Gray, 1831)	1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2											6156934	manual match: to that name	Tim Adriaens	2021-05-08	FALSE
180661224	Chrysemys picta subsp. Bellii (Gray, 1831)	a12e2bf8-13ce-4d0b-b2d4-b1cd20450a63											6156934	manual match: to that name	Tim Adriaens	2021-05-10	TRUE
206104406	Cicerbita macrophylla	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3140450	Cicerbita macrophylla (Willd.) Wallr.	Plantae	SPECIES	HOMOTYPIC_SYNONYM	7222255	Lactuca macrophylla subsp. macrophylla	Plantae	SUBSPECIES	ACCEPTED	7222255	accept	Tim Adriaens	2023-09-15	FALSE
141265238	Cicerbita macrophylla (Willd.) Wallr. subsp. macrophylla	9ff7d317-609b-4c08-bd86-3bc404b77c42	6304873	Cicerbita macrophylla subsp. macrophylla	Plantae	SUBSPECIES	SYNONYM	3140436	Lactuca macrophylla (Willd.) A.Gray	Plantae	SPECIES	ACCEPTED	3140436	accept	Tim Adriaens	2021-05-08	FALSE
141265187	Cicerbita macrophylla (Willd.) Wallr. subsp. uralensis (Rouy) P.D. Sell	9ff7d317-609b-4c08-bd86-3bc404b77c42	4227439	Cicerbita macrophylla subsp. uralensis (Rouy) P.D.Sell	Plantae	SUBSPECIES	HOMOTYPIC_SYNONYM	4211590	Lactuca macrophylla subsp. uralensis (Rouy) N.Kilian & Greuter	Plantae	SUBSPECIES	ACCEPTED	4211590	accept: homotypic	Peter Desmet	2021-05-08	FALSE
141265212	Cichorium calvum Schultz-Bip.	9ff7d317-609b-4c08-bd86-3bc404b77c42	8199647	Cichorium calvum Sch.Bip., 1869	Plantae	SPECIES	SYNONYM	5392271	Cichorium calvum Sch.Bip. ex Aschers.	Plantae	SPECIES	ACCEPTED	5392271	accept	Quentin Groom	2018-12-20	TRUE
141265241	Cichorium endivia L. subsp. endivia	9ff7d317-609b-4c08-bd86-3bc404b77c42	7823591	Cichorium endivia subsp. endivia	Plantae	SUBSPECIES	SYNONYM	5392243	Cichorium endivia L.	Plantae	SPECIES	ACCEPTED	5392243	accept	Quentin Groom	2018-12-20	FALSE
206101973	Clarkia elegans	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	5420958	Clarkia elegans Douglas	Plantae	SPECIES	SYNONYM	5420957	Clarkia unguiculata Lindl.	Plantae	SPECIES	ACCEPTED	5420957	accept	Tim Adriaens	2023-09-15	FALSE
141266537	Clarkia elegans Douglas	9ff7d317-609b-4c08-bd86-3bc404b77c42	5420958	Clarkia elegans Douglas	Plantae	SPECIES	SYNONYM	5420957	Clarkia unguiculata Lindl.	Plantae	SPECIES	ACCEPTED	5420957	accept	Tim Adriaens	2018-12-20	FALSE
206099948	Claytonia perfoliata	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3084748	Claytonia perfoliata Donn ex Willd.	Plantae	SPECIES	SYNONYM	7095665	Claytonia perfoliata subsp. perfoliata	Plantae	SUBSPECIES	ACCEPTED	3084748	reject: stay with synonym	Tim Adriaens	2023-09-15	FALSE
141266889	Claytonia perfoliata Donn ex Willd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3084748	Claytonia perfoliata Donn ex Willd.	Plantae	SPECIES	SYNONYM	7095665	Claytonia perfoliata subsp. perfoliata	Plantae	SUBSPECIES	ACCEPTED	3084748	reject: stay with synonym	Tim Adriaens	2019-10-12	FALSE
206098303	Cleome houtteana	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3054220	Cleome houtteana Schltdl.	Plantae	SPECIES	SYNONYM	12187916	Tarenaya houtteana (Schltdl.) Soares Neto & Roalson	Plantae	SPECIES	ACCEPTED	12187916	accept	Tim Adriaens	2023-09-15	FALSE
206097173	Clinopodium grandiflorum	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	7307138	Clinopodium grandiflorum (L.) Stace	Plantae	SPECIES	SYNONYM	7437438	Clinopodium grandiflorum (L.) Kuntze	Plantae	SPECIES	ACCEPTED	7437438	accept	Tim Adriaens	2023-09-15	FALSE
141266257	Clinopodium grandiflorum (L.) O. Kuntze	9ff7d317-609b-4c08-bd86-3bc404b77c42	7437438	Clinopodium grandiflorum (L.) Kuntze	Plantae	SPECIES	SYNONYM	9269392	Drymosiphon grandiflorus (L.) Melnikov	Plantae	SPECIES	SYNONYM				2018-12-20	TRUE
206101614	Clinopodium menthifolium	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3883897	Clinopodium menthifolium (Host) Stace	Plantae	SPECIES	SYNONYM	11007246	Clinopodium menthifolium (Host) Merino	Plantae	SPECIES	ACCEPTED	11007246	accept	Tim Adriaens	2023-09-15	FALSE
141266263	Clinopodium menthifolium (Host) Stace	9ff7d317-609b-4c08-bd86-3bc404b77c42	3883897	Clinopodium menthifolium (Host) Stace	Plantae	SPECIES	SYNONYM	11007246	Clinopodium menthifolium (Host) Merino	Plantae	SPECIES	ACCEPTED	11007246	accept	Tim Adriaens	2023-09-15	FALSE
141266234	Clinopodium nepeta Kuntze subsp. glandulosum (Req.) Govaerts	9ff7d317-609b-4c08-bd86-3bc404b77c42	3886262	Clinopodium nepeta subsp. glandulosum (Req.) Govaerts	Plantae	SUBSPECIES	SYNONYM	7757431	Clinopodium nepeta subsp. spruneri (Boiss.) Bartolucci & F.Conti	Plantae	SUBSPECIES	ACCEPTED	7757431	accept	Tim Adriaens	2018-12-20	FALSE
148437913	Cochlicella barbara	1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2	2296807	Cochlicella barbara (Linnaeus, 1758)	Animalia	SPECIES	HOMOTYPIC_SYNONYM	2296809	Prietocella barbara (Linnaeus, 1758)	Animalia	SPECIES	SYNONYM	2296809	accept: homotypic	Tim Adriaens	2018-12-20	TRUE
157063103	Cochlicella barbara (Linnaeus, 1758)	e082b10e-476f-43c1-aa61-f8d92f33029a	2296807	Cochlicella barbara (Linnaeus, 1758)	Animalia	SPECIES	HOMOTYPIC_SYNONYM	2296809	Prietocella barbara (Linnaeus, 1758)	Animalia	SPECIES	SYNONYM	2296809	accept: homotypic	Tim Adriaens	2019-05-09	TRUE
146042484	Cochlicella barbara (Linnaeus, 1758)	1738f272-6b5d-4f43-9a92-453a8c5ea50a	2296807	Cochlicella barbara (Linnaeus, 1758)	Animalia	SPECIES	HOMOTYPIC_SYNONYM	2296809	Prietocella barbara (Linnaeus, 1758)	Animalia	SPECIES	SYNONYM	2296809	accept: homotypic	Tim Adriaens	2018-12-20	TRUE
206095232	Colchicum byzantinum	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	2739775	Colchicum byzantinum Ten.	Plantae	SPECIES	SYNONYM	2739769	Colchicum lusitanum Brot.	Plantae	SPECIES	ACCEPTED	2739769	accept	Tim Adriaens	2023-09-15	FALSE
206103832	Commelina coelestis	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	2764454	Commelina coelestis Willd.	Plantae	SPECIES	SYNONYM	2763962	Commelina tuberosa L.	Plantae	SPECIES	ACCEPTED	2763962	accept	Tim Adriaens	2023-09-15	FALSE
141264891	Commelina coelestis Willd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	2764454	Commelina coelestis Willd.	Plantae	SPECIES	SYNONYM	2763962	Commelina tuberosa L.	Plantae	SPECIES	ACCEPTED	2763962	accept	Tim Adriaens	2023-09-15	FALSE
206096681	Consolida ajacis	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3033830	Consolida ajacis (L.) Schur	Plantae	SPECIES	SYNONYM	3033833	Delphinium ajacis L.	Plantae	SPECIES	ACCEPTED	3033833	accept	Tim Adriaens	2023-09-15	FALSE
206096712	Consolida hispanica	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	7277406	Consolida hispanica (Willk. ex Costa) Greuter & Burdet	Plantae	SPECIES	SYNONYM	8429167	Delphinium hispanicum Costa	Plantae	SPECIES	ACCEPTED	8429167	accept	Tim Adriaens	2023-09-15	FALSE
141264958	Convolvulus dubius J. Gilbert	9ff7d317-609b-4c08-bd86-3bc404b77c42	3679953	Convolvulus ×dubius J.L.Gilbert	Plantae	SPECIES	SYNONYM	3678949	Calystegia ×pulchra Brumm. & Heywood	Plantae	SPECIES	ACCEPTED	3678949	accept	Quentin Groom	2018-12-20	FALSE
206106570	Convolvulus silvaticus	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3677250	Convolvulus sylvaticus Spreng.	Plantae	SPECIES	SYNONYM	7225712	Calystegia silvatica subsp. silvatica	Plantae	SUBSPECIES	ACCEPTED	7225712	accept	Tim Adriaens	2023-09-15	FALSE
141264953	Convolvulus silvaticus Kit.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3678060	Convolvulus silvaticus Kit.	Plantae	SPECIES	SYNONYM	7225712	Calystegia silvatica subsp. silvatica	Plantae	SUBSPECIES	ACCEPTED	7225712	accept	Tim Adriaens	2018-12-20	FALSE
206100484	Corispermum gmelinii	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	7648345	Corispermum gmelinii Bunge	Plantae	SPECIES	SYNONYM	3759032	Corispermum tylocarpum Hance	Plantae	SPECIES	ACCEPTED	3759032	accept	Tim Adriaens	2023-09-15	FALSE
141266134	Corispermum gmelinii Bunge	9ff7d317-609b-4c08-bd86-3bc404b77c42	7648345	Corispermum gmelinii Bunge	Plantae	SPECIES	SYNONYM	3759032	Corispermum tylocarpum Hance	Plantae	SPECIES	ACCEPTED	3759032	accept	Tim Adriaens	2023-09-15	FALSE
141264765	Cornus sanguinea L. subsp. australis (C.A. Mey.) Jáv. ex Soó in Soó & Jáv.	9ff7d317-609b-4c08-bd86-3bc404b77c42	8207659	Cornus sanguinea subsp. australis (C.A.Mey.) Soó, 1978	Plantae	SUBSPECIES	SYNONYM	3663237	Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.	Plantae	SUBSPECIES	ACCEPTED	3663237	accept	Quentin Groom	2018-12-20	FALSE
206106116	Cotoneaster boisianus	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3026167	Cotoneaster boisianus G.Klotz	Plantae	SPECIES	SYNONYM	3026294	Cotoneaster bullatus Bois ex Bilm. & Bois	Plantae	SPECIES	ACCEPTED	3026294	accept	Tim Adriaens	2023-09-15	FALSE
141265456	Cotoneaster boisianus G. Klotz	9ff7d317-609b-4c08-bd86-3bc404b77c42	3026167	Cotoneaster boisianus G.Klotz	Plantae	SPECIES	SYNONYM	3026294	Cotoneaster bullatus Bois ex Bilm. & Bois	Plantae	SPECIES	ACCEPTED	3026294	accept	Tim Adriaens	2023-09-15	FALSE
141265443	Cotoneaster coriaceus Franch. (incl. C. lacteus W.W. Smith)	9ff7d317-609b-4c08-bd86-3bc404b77c42											3026035	manual match: to that name	Tim Adriaens	2018-12-20	FALSE
206105970	Cotoneaster fangianus	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3025932	Cotoneaster fangianus T.T.Yu	Plantae	SPECIES	SYNONYM	3025896	Cotoneaster dielsianus E.Pritz.	Plantae	SPECIES	ACCEPTED	3025896	accept	Tim Adriaens	2023-09-15	FALSE
141265422	Cotoneaster fangianus T.T. Yu	9ff7d317-609b-4c08-bd86-3bc404b77c42	3025932	Cotoneaster fangianus T.T.Yu	Plantae	SPECIES	SYNONYM	3025896	Cotoneaster dielsianus E.Pritz.	Plantae	SPECIES	ACCEPTED	3025896	accept	Tim Adriaens	2023-09-15	FALSE
206096382	Cotoneaster foveolatus	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3025732	Cotoneaster foveolatus Rehder & E.H.Wilson	Plantae	SPECIES	SYNONYM	3025731	Cotoneaster moupinensis Franch.	Plantae	SPECIES	ACCEPTED	3025731	accept	Tim Adriaens	2023-09-15	FALSE
206103023	Cotoneaster hylmoei	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3025758	Cotoneaster hylmoei Flinck & J.Fryer	Plantae	SPECIES	SYNONYM	3026074	Cotoneaster salicifolius Franch.	Plantae	SPECIES	ACCEPTED	3026074	accept	Tim Adriaens	2023-09-15	FALSE
141265418	Cotoneaster hylmoei Flinck & B. Hylmö	9ff7d317-609b-4c08-bd86-3bc404b77c42	3025758	Cotoneaster hylmoei Flinck & J.Fryer	Plantae	SPECIES	SYNONYM	3026074	Cotoneaster salicifolius Franch.	Plantae	SPECIES	ACCEPTED	3026074	accept	Tim Adriaens	2023-09-15	FALSE
206096245	Cotoneaster laetevirens	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3026168	Cotoneaster laetevirens (Rehder & E.H.Wilson) G.Klotz	Plantae	SPECIES	SYNONYM	3025858	Cotoneaster ambiguus Rehder & E.H.Wilson	Plantae	SPECIES	ACCEPTED	3025858	accept	Tim Adriaens	2023-09-15	FALSE
141265483	Cotoneaster laetevirens (Rehd. & E.H. Wilson) G. Klotz	9ff7d317-609b-4c08-bd86-3bc404b77c42	3026168	Cotoneaster laetevirens (Rehder & E.H.Wilson) G.Klotz	Plantae	SPECIES	SYNONYM	3025858	Cotoneaster ambiguus Rehder & E.H.Wilson	Plantae	SPECIES	ACCEPTED	3025858	accept	Tim Adriaens	2023-09-15	FALSE
141265383	Cotoneaster lucidus Schltdl.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3025769	Cotoneaster lucidus Schltdl.	Plantae	SPECIES	SYNONYM	3025770	Cotoneaster acutifolius Turcz.	Plantae	SPECIES	ACCEPTED	3025770	accept	Tim Adriaens	2023-09-15	FALSE
206097793	Cotoneaster mairei	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3025944	Cotoneaster mairei H.Lév.	Plantae	SPECIES	SYNONYM	3026162	Cotoneaster franchetii Boiss.	Plantae	SPECIES	ACCEPTED	3026162	accept	Tim Adriaens	2023-09-15	FALSE
141265382	Cotoneaster mairei H. Léveillé	9ff7d317-609b-4c08-bd86-3bc404b77c42	3025944	Cotoneaster mairei H.Lév.	Plantae	SPECIES	SYNONYM	3026162	Cotoneaster franchetii Boiss.	Plantae	SPECIES	ACCEPTED	3026162	accept	Tim Adriaens	2023-09-15	FALSE
141265433	Cotoneaster nanshan M. Vilm. ex Mottet	9ff7d317-609b-4c08-bd86-3bc404b77c42	3025935	Cotoneaster nan-shan Vilm. ex Mottet	Plantae	SPECIES	SYNONYM	3025764	Cotoneaster adpressus Bois	Plantae	SPECIES	ACCEPTED	3025764	accept	Tim Adriaens	2023-09-15	FALSE
206097723	Cotoneaster rehderi	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3026160	Cotoneaster rehderi Pojark.	Plantae	SPECIES	SYNONYM	3026294	Cotoneaster bullatus Bois ex Bilm. & Bois	Plantae	SPECIES	ACCEPTED	3026294	accept	Tim Adriaens	2023-09-15	FALSE
141265480	Cotoneaster rehderi Pojark.	9ff7d317-609b-4c08-bd86-3bc404b77c42	3026160	Cotoneaster rehderi Pojark.	Plantae	SPECIES	SYNONYM	3026294	Cotoneaster bullatus Bois ex Bilm. & Bois	Plantae	SPECIES	ACCEPTED	3026294	accept	Tim Adriaens	2023-09-15	FALSE
206100801	Cotoneaster simonsii	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3025623	Cotoneaster symonsii Loudon ex Koehne	Plantae	SPECIES	SYNONYM	3025617	Cotoneaster horizontalis Decne.	Plantae	SPECIES	ACCEPTED	3025617	accept	Tim Adriaens	2023-09-15	FALSE
206103707	Cotoneaster sternianus	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3026154	Cotoneaster sternianus (Turrill) Boom	Plantae	SPECIES	SYNONYM	3026162	Cotoneaster franchetii Boiss.	Plantae	SPECIES	ACCEPTED	3026162	accept	Tim Adriaens	2023-09-15	FALSE
141265481	Cotoneaster sternianus (Turrill) Boom	9ff7d317-609b-4c08-bd86-3bc404b77c42	3026154	Cotoneaster sternianus (Turrill) Boom	Plantae	SPECIES	SYNONYM	3026162	Cotoneaster franchetii Boiss.	Plantae	SPECIES	ACCEPTED	3026162	accept	Tim Adriaens	2023-09-15	FALSE
206105186	Cotoneaster villosulus	2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed	3025564	Cotoneaster villosulus (Rehder & E.H.Wilson) Flinck & B.Hylmö	Plantae	SPECIES	SYNONYM	3025858	Cotoneaster ambiguus Rehder & E.H.Wilson	Plantae	SPECIES	ACCEPTED	3025858	accept	Tim Adriaens	2023-09-15	FALSE
