taxonID,description,type,language,source
https://www.gbif.org/species/5289793,Africa,native range,en,"https://www.gbif.org/species/141265687: Aegilops triuncialis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289793,Eastern Asia,native range,en,"https://www.gbif.org/species/141265687: Aegilops triuncialis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289793,Eastern Europe,native range,en,"https://www.gbif.org/species/141265687: Aegilops triuncialis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289793,Europe,native range,en,"https://www.gbif.org/species/141265687: Aegilops triuncialis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289814,Northern America,native range,en,"https://www.gbif.org/species/141265807: Eustachys neglecta (Nash) Nash in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289819,South America,native range,en,"https://www.gbif.org/species/141265699: Eustachys retusa (Lag.) Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289831,South America,native range,en,"https://www.gbif.org/species/141265884: Nassella neesiana (Trin. & Rupr.) Barkworth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289833,Americas,native range,en,"https://www.gbif.org/species/141265684: Nassella tenuissima (Trin.) Barkworth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289836,South America,native range,en,"https://www.gbif.org/species/141265612: Nassella formicarum (Delile) Barkworth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289906,Africa,native range,en,"https://www.gbif.org/species/141265733: Rostraria cristata (L.) Tzvelev in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289906,Eastern Asia,native range,en,"https://www.gbif.org/species/141265733: Rostraria cristata (L.) Tzvelev in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289906,Eastern Europe,native range,en,"https://www.gbif.org/species/141265733: Rostraria cristata (L.) Tzvelev in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289906,Europe,native range,en,"https://www.gbif.org/species/141265733: Rostraria cristata (L.) Tzvelev in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289911,Americas,native range,en,"https://www.gbif.org/species/141265823: Polypogon elongatus Humb., Bonpl. & Kunth in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289912,Africa,native range,en,"https://www.gbif.org/species/141265813: Polypogon fugax Nees ex Steud. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289912,Eastern Asia,native range,en,"https://www.gbif.org/species/141265813: Polypogon fugax Nees ex Steud. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289912,Eastern Europe,native range,en,"https://www.gbif.org/species/141265813: Polypogon fugax Nees ex Steud. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289912,Europe,native range,en,"https://www.gbif.org/species/141265813: Polypogon fugax Nees ex Steud. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289913,Africa,native range,en,"https://www.gbif.org/species/141265919: Polypogon maritimus Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289913,Eastern Asia,native range,en,"https://www.gbif.org/species/141265919: Polypogon maritimus Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289913,Eastern Europe,native range,en,"https://www.gbif.org/species/141265919: Polypogon maritimus Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289913,Europe,native range,en,"https://www.gbif.org/species/141265919: Polypogon maritimus Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289917,Africa,native range,en,"https://www.gbif.org/species/141265729: Polypogon monspeliensis (L.) Desf. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289917,Eastern Asia,native range,en,"https://www.gbif.org/species/141265729: Polypogon monspeliensis (L.) Desf. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289917,Eastern Europe,native range,en,"https://www.gbif.org/species/141265729: Polypogon monspeliensis (L.) Desf. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289917,Europe,native range,en,"https://www.gbif.org/species/141265729: Polypogon monspeliensis (L.) Desf. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289919,Africa,native range,en,"https://www.gbif.org/species/141265839: Polypogon viridis (Gouan) Breistr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289919,Eastern Asia,native range,en,"https://www.gbif.org/species/141265839: Polypogon viridis (Gouan) Breistr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289919,Eastern Europe,native range,en,"https://www.gbif.org/species/141265839: Polypogon viridis (Gouan) Breistr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289919,Europe,native range,en,"https://www.gbif.org/species/141265839: Polypogon viridis (Gouan) Breistr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289929,Africa,native range,en,"https://www.gbif.org/species/141265656: Digitaria abyssinica (A. Rich.) Stapf in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289957,Australia and New Zealand,native range,en,"https://www.gbif.org/species/141265707: Digitaria brownii (Roem. & Schult.) Hughes in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289972,Africa,native range,en,"https://www.gbif.org/species/141265632: Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289972,Eastern Asia,native range,en,"https://www.gbif.org/species/141265632: Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289972,Eastern Europe,native range,en,"https://www.gbif.org/species/141265632: Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289972,Europe,native range,en,"https://www.gbif.org/species/141265632: Digitaria sanguinalis (L.) Scop. subsp. pectiniformis Henr. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5289998,Africa,native range,en,"https://www.gbif.org/species/141265727: Digitaria ciliaris (Retz.) Koeler subsp. nubica (Stapf) S.T. Blake in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290052,South America,native range,en,"https://www.gbif.org/species/141265861: Zea mays L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290059,Eastern Asia,native range,en,"https://www.gbif.org/species/141265608: Beckmannia syzigachne (Steud.) Fernald in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290059,Eastern Europe,native range,en,"https://www.gbif.org/species/141265608: Beckmannia syzigachne (Steud.) Fernald in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290059,Northern America,native range,en,"https://www.gbif.org/species/141265608: Beckmannia syzigachne (Steud.) Fernald in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290069,Africa,native range,en,"https://www.gbif.org/species/141265628: Parapholis incurva (L.) C.E. Hubbard in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290069,Eastern Asia,native range,en,"https://www.gbif.org/species/141265628: Parapholis incurva (L.) C.E. Hubbard in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290069,Eastern Europe,native range,en,"https://www.gbif.org/species/141265628: Parapholis incurva (L.) C.E. Hubbard in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290069,Europe,native range,en,"https://www.gbif.org/species/141265628: Parapholis incurva (L.) C.E. Hubbard in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290126,Africa,native range,en,"https://www.gbif.org/species/141265566: Tragus racemosus (L.) All. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290126,Asia,native range,en,"https://www.gbif.org/species/141265566: Tragus racemosus (L.) All. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290126,Europe,native range,en,"https://www.gbif.org/species/141265566: Tragus racemosus (L.) All. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290129,Africa,native range,en,"https://www.gbif.org/species/141265871: Tragus berteronianus Schult. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290129,Southern Asia,native range,en,"https://www.gbif.org/species/141265871: Tragus berteronianus Schult. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290130,Australia and New Zealand,native range,en,"https://www.gbif.org/species/141265761: Tragus australianus S.T. Blake in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290143,Africa,native range,en,"https://www.gbif.org/species/141265624: Brachypodium distachyon (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290143,Eastern Asia,native range,en,"https://www.gbif.org/species/141265624: Brachypodium distachyon (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290143,Eastern Europe,native range,en,"https://www.gbif.org/species/141265624: Brachypodium distachyon (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290143,Europe,native range,en,"https://www.gbif.org/species/141265624: Brachypodium distachyon (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290144,Africa,native range,en,"https://www.gbif.org/species/141265855: Brachypodium phoenicoides (L.) P. Beauv. ex Roem. & Schult. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290144,Europe,native range,en,"https://www.gbif.org/species/141265855: Brachypodium phoenicoides (L.) P. Beauv. ex Roem. & Schult. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290170,Eastern Asia,native range,en,"https://www.gbif.org/species/141265792: Phyllostachys viridiglaucescens (Carrière) Rivière & C. Rivière in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290170,Eastern Europe,native range,en,"https://www.gbif.org/species/141265792: Phyllostachys viridiglaucescens (Carrière) Rivière & C. Rivière in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290177,Africa,native range,en,"https://www.gbif.org/species/141265567: Lagurus ovatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290177,Eastern Asia,native range,en,"https://www.gbif.org/species/141265567: Lagurus ovatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290177,Eastern Europe,native range,en,"https://www.gbif.org/species/141265567: Lagurus ovatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290177,Europe,native range,en,"https://www.gbif.org/species/141265567: Lagurus ovatus L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290192,Africa,native range,en,"https://www.gbif.org/species/168400507: Pennisetum villosum Fresen. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290242,Africa,native range,en,"https://www.gbif.org/species/141265895: Gaudinia fragilis (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290242,Eastern Asia,native range,en,"https://www.gbif.org/species/141265895: Gaudinia fragilis (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290242,Eastern Europe,native range,en,"https://www.gbif.org/species/141265895: Gaudinia fragilis (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290242,Europe,native range,en,"https://www.gbif.org/species/141265895: Gaudinia fragilis (L.) Beauv. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290282,Eastern Asia,native range,en,"https://www.gbif.org/species/141265891: Elymus canadensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290282,Eastern Europe,native range,en,"https://www.gbif.org/species/141265891: Elymus canadensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5290282,Northern America,native range,en,"https://www.gbif.org/species/141265891: Elymus canadensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5295044,Eastern Asia,native range,en,"https://www.gbif.org/species/141264708: Smilax aspera L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5295044,Eastern Europe,native range,en,"https://www.gbif.org/species/141264708: Smilax aspera L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5295044,Europe,native range,en,"https://www.gbif.org/species/141264708: Smilax aspera L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5295375,Northern America,native range,en,"https://www.gbif.org/species/141264709: Smilax rotundifolia L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5296015,Northern America,native range,en,"https://www.gbif.org/species/141266923: Sisyrinchium angustifolium Mill. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5296178,Northern America,native range,en,"https://www.gbif.org/species/141266914: Sisyrinchium montanum E. Greene in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5296218,Northern America,native range,en,"https://www.gbif.org/species/168400556: Sisyrinchium californicum (Ker Gawl.) Dryand. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5296432,South America,native range,en,"https://www.gbif.org/species/141266917: Sisyrinchium striatum Sm. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298069,Europe,native range,en,"https://www.gbif.org/species/141266922: Iris germanica L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298126,Eastern Asia,native range,en,"https://www.gbif.org/species/141266918: Iris sibirica L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298126,Eastern Europe,native range,en,"https://www.gbif.org/species/141266918: Iris sibirica L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298126,Europe,native range,en,"https://www.gbif.org/species/141266918: Iris sibirica L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298675,Eastern Asia,native range,en,"https://www.gbif.org/species/141266920: Iris pumila L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298675,Eastern Europe,native range,en,"https://www.gbif.org/species/141266920: Iris pumila L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298675,Europe,native range,en,"https://www.gbif.org/species/141266920: Iris pumila L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298765,Africa,native range,en,"https://www.gbif.org/species/141266919: Iris foetidissima L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5298765,Europe,native range,en,"https://www.gbif.org/species/141266919: Iris foetidissima L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
