verifiedKey,startYear,lastYear,sourceChecklist,sourceTaxa
3136320,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961356
3136623,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961374
3136929,2005,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265223
3137580,1912,1912,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265306
3137630,1894,1894,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265198
3137688,1891,1891,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265338
3137829,1944,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265064
3138192,2009,2009,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265316
3138195,2004,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265171
3138230,1940,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265357
3138327,1893,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265235
3138953,1995,2005,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265183
3139003,2003,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265175
3140346,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957095
3140450,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957685
3140910,1941,1941,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265261
3141119,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957973
3141571,1877,1890,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265361
3141575,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145954807
3141857,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955230
3141890,1908,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265086
3142208,1956,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265272
3142214,1956,2017,1738f272-6b5d-4f43-9a92-453a8c5ea50a,146042154
3142951,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957321
3142974,1867,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265269
3143034,1886,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265334
3145214,1803,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265202
3145372,1922,1922,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265071
3145384,1922,1922,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265075
3146219,1920,2007,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265346
3146683,1990,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265271
3146717,1892,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265130
3146791,1822,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265233
3147018,2000,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265285
3147146,1869,1887,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265149
3147168,2000,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265277
3147815,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956348
3147913,1950,1959,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265101
3148340,1813,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265340
3148392,1850,1900,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265098
3148441,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962681
3148548,1913,1932,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265178
3148560,1998,1999,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265229
3148589,1911,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265273
3151558,1865,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265221
3151618,1944,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265354
3151666,1947,1947,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265066
3151692,2003,2010,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265166
3151694,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962002
3151755,1947,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265303
3151811,1861,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265292
3152264,1892,2011,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266473
3152268,1996,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266484
3152367,1891,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266483
3152372,1872,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266499
3152377,1858,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266479
3152378,1850,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266485
3152493,1940,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266491
3152521,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960259
3152560,1892,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266481
3152583,2004,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266486
3152614,1929,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266482
3152723,1920,1929,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266472
3152741,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957105
3152769,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958282
3152771,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958284
3152773,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958278
3152816,1996,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264841
3152824,2007,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264627
3152861,1999,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264942
3160435,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957599
3164340,2013,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265540
3167003,2018,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,148437426
3169120,2011,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264861
3169137,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957916
3169169,2004,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264863
3169306,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955559
3169329,1954,1954,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264904
3169340,1847,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264899
3169391,1811,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264905
3169708,1835,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264649
3170040,2008,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264741
3170247,1987,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264646
3170266,2009,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264648
3170376,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956425
3170823,1999,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264829
3170878,1901,1901,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266835
3171303,2015,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264875
3171304,2014,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264876
3171813,1951,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266610
3171818,1902,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266611
3171882,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960511
3171888,1993,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264601
3171941,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960086
3171946,1831,1949,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266830
3171948,1811,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266838
3171951,1895,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266833
3171952,2009,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266842
3171954,1906,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266837
3172001,1846,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265522
3172059,2007,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265518
3172066,1955,1955,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265503
3172068,2015,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265533
3172077,1824,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265506
3172100,1927,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265509
3172104,1836,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265516
3172118,1830,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265532
3172127,1941,1995,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267051
3172206,2013,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265526
3172266,2005,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266899
3172291,1986,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266906
3172294,2005,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266898
3172343,2008,2009,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266897
3172347,1871,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266903
3172348,2008,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266900
3172551,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955524
3172613,2008,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264661
3172615,1999,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264659
3172622,2004,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264587
3172647,1894,1992,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264838
3173272,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962301
3173338,1930,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266848
3188585,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960382
3188711,2016,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264723
3188735,1953,2001,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264722
3188747,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957783
3188757,1800,1991,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264725
3188829,1961,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266540
3188830,1878,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266548
3188833,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960459
3188836,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961822
3188838,1943,1943,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266507
3188847,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960495
3188859,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266518
3188867,1893,1909,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266513
3188875,1835,1870,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266512
3188884,1867,1923,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266524
3188889,1860,1884,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266534
3188894,1868,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266510
3188896,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960453
3188924,1792,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266522
3188926,1992,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266525
3189073,2012,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266538
3189474,2015,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267168
3189497,1867,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267170
3189525,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958838
3189723,1906,1956,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265511
3189760,1895,1895,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265528
3189762,1811,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265524
3189809,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960429
3189815,1980,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266297
3189828,2013,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266291
3189837,2018,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266285
3189846,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960890
3189866,1955,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266298
3189870,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960880
3189882,2013,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266283
3189883,2008,2008,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266296
3189935,1959,1959,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266293
3189939,1994,2003,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266294
3190382,1881,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264607
3190411,1959,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264610
3190522,1957,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266311
3190535,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960394
3190538,1898,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266310
3190551,1983,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266309
3190653,1952,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264976
3190845,2006,2006,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264911
3193503,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953477
3193569,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953474
3194420,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953409
3195749,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953548
3196369,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953554
3197314,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953589
3199808,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953582
3202936,2018,2018,1f3505cd-5d98-4e23-bd3b-ffe59d05d7c2,148437689
3203610,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953729
3203627,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953723
3203682,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953699
3204008,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953685
3205121,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953361
3222012,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953242
3231872,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957565
3277404,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953720
3277433,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953735
3317043,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145954111
3374230,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953308
3376286,1895,1895,b043c480-dd36-4f4f-aa82-e188753ff09d,143611080
3376976,,,b043c480-dd36-4f4f-aa82-e188753ff09d,143611062
3466883,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145953356
3586046,2009,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266916
3586380,2013,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266911
3593900,1895,1955,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267178
3594466,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959009
3601091,1953,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267111
3602069,1854,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267119
3610757,1887,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264945
3611735,1895,1895,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266352
3612876,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955885
3627235,1973,1973,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266324
3631129,1978,2005,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266086
3633319,2004,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266096
3636471,1984,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264826
3637112,1908,1955,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266095
3637507,1997,1997,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266074
3638223,2000,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266097
3638303,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960050
3638723,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958079
3638793,1975,1975,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266053
3639326,1938,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266100
3640194,1921,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266083
3641853,1938,1938,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266051
3642339,1989,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266069
3642531,2018,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266055
3645346,2008,2008,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266826
3646556,2012,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264772
3663772,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266539
3664287,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266508
3664517,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955582
3664589,2007,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266552
3664677,1979,1979,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266528
3665061,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961637
3665817,2007,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266553
3665866,2014,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266519
3665940,2007,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266542
3665966,1965,1965,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266558
3666323,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961643
3666449,1998,1998,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266511
3666776,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961815
3667238,2001,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266529
3667406,1958,1958,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266520
3667628,1933,2007,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266556
3667721,2004,2007,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266551
3678060,2008,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264953
3678256,2013,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264962
3678949,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958756
3679953,1931,2009,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264958
3681600,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961853
3685073,2011,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266905
3686235,1948,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264732
3690997,1968,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,148437430
3693306,2016,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265980
3693785,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957656
3711564,1862,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267166
3711846,2015,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267169
3724078,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266850
3725805,1862,1962,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266841
3725947,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956211
3728734,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955023
3728894,1792,2000,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266612
3729273,2008,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265536
3732995,1854,1874,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265498
3734063,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959127
3735233,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962303
3738796,1915,1915,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265508
3738856,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960072
3740974,2010,2010,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266834
3741432,1908,1908,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266831
3741446,2008,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265507
3753098,1977,1977,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265006
3754353,1908,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265018
3754587,2016,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265009
3755928,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956882
3756077,1947,2005,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266141
3756650,2015,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266132
3757189,1911,1911,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266174
3757344,1951,1951,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266191
3757660,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962686
3760099,1853,1983,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266200
3767816,2010,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266288
3768287,2014,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266287
3791952,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957920
3792460,1986,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264862
3798835,1912,1912,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266928
3799170,1931,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266938
3802845,1954,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266926
3802956,1857,1993,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266958
3827934,1922,1922,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266468
3827967,1908,1948,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266449
3827975,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266442
3827980,1889,2001,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266445
3828021,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958100
3828217,1948,1948,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266461
3829143,1997,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266466
3853033,2004,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265452
3855595,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961169
3872463,1977,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264598
3875113,1992,1992,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264995
3881468,1966,1966,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266225
3883897,1855,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266263
3883959,1916,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266235
3885185,1922,1922,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266245
3886262,1869,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266234
3886505,2008,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266256
3889056,2009,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266212
3889083,2010,2010,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266217
3892732,2011,2011,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266240
3893572,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958021
3893708,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957305
3894182,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962222
3895556,1835,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266244
3895710,2011,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266243
3896282,2012,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266259
3898065,1900,1900,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266275
3902360,2012,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266280
3905970,1835,1912,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266249
3916499,1981,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264763
3916611,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958712
3920712,1835,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266858
3921611,1869,1958,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266880
3922770,1835,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266870
3922888,1813,1947,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266863
3924644,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957999
3925834,2004,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266875
3927746,1807,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266872
3927790,1850,1850,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266878
3935202,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959312
3935421,1905,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266478
3935725,2006,2006,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266487
3938081,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958274
3938248,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958280
3940423,1893,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266500
3940638,1855,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266476
3940960,1918,1918,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266488
3940998,1997,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266496
3941038,1948,1948,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266474
3966127,1886,1955,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266791
3966132,1885,1901,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266662
3966627,1911,1947,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266682
3973636,1937,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266819
3981088,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955890
3981543,2003,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264919
3981814,2012,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264917
