taxonKey,marine,freshwater,terrestrial
145956796,FALSE,FALSE,TRUE
145956798,FALSE,FALSE,TRUE
145956799,TRUE,FALSE,FALSE
145956800,FALSE,FALSE,TRUE
145956802,FALSE,FALSE,TRUE
145956803,FALSE,TRUE,FALSE
145956805,FALSE,FALSE,TRUE
145956806,TRUE,FALSE,FALSE
145956808,FALSE,FALSE,TRUE
145956810,FALSE,FALSE,TRUE
145956811,TRUE,FALSE,FALSE
145956812,FALSE,FALSE,TRUE
145956814,TRUE,FALSE,FALSE
145956815,FALSE,FALSE,TRUE
145956818,FALSE,TRUE,FALSE
145956819,FALSE,FALSE,TRUE
145956820,FALSE,FALSE,TRUE
145956821,FALSE,FALSE,TRUE
145956823,FALSE,FALSE,TRUE
145956824,TRUE,TRUE,FALSE
145956825,FALSE,FALSE,TRUE
145956828,FALSE,FALSE,TRUE
145956829,FALSE,FALSE,TRUE
145956830,FALSE,FALSE,TRUE
145956831,FALSE,FALSE,TRUE
145956833,FALSE,FALSE,TRUE
145956834,FALSE,TRUE,FALSE
145956837,FALSE,FALSE,TRUE
145956838,FALSE,TRUE,FALSE
145956839,FALSE,FALSE,TRUE
145956840,FALSE,TRUE,FALSE
145956843,FALSE,FALSE,TRUE
145956844,TRUE,TRUE,FALSE
145956845,FALSE,FALSE,TRUE
145956846,FALSE,TRUE,FALSE
145956847,FALSE,FALSE,TRUE
145956850,TRUE,FALSE,FALSE
145956851,FALSE,FALSE,TRUE
145956853,FALSE,FALSE,TRUE
145956854,TRUE,FALSE,FALSE
145956856,TRUE,FALSE,FALSE
145956857,FALSE,FALSE,TRUE
145956860,FALSE,TRUE,FALSE
145956861,FALSE,TRUE,FALSE
145956862,FALSE,FALSE,TRUE
145956864,FALSE,FALSE,TRUE
145956865,TRUE,FALSE,FALSE
145956866,FALSE,FALSE,TRUE
145956869,FALSE,TRUE,FALSE
145956870,FALSE,FALSE,TRUE
145956872,FALSE,FALSE,TRUE
145956873,FALSE,TRUE,FALSE
145956874,FALSE,FALSE,TRUE
145956876,FALSE,FALSE,TRUE
145956877,FALSE,FALSE,TRUE
145956880,FALSE,FALSE,TRUE
145956881,FALSE,TRUE,FALSE
145956882,FALSE,FALSE,TRUE
145956884,FALSE,FALSE,TRUE
145956885,FALSE,TRUE,FALSE
145956886,FALSE,FALSE,TRUE
145956888,FALSE,FALSE,TRUE
145956889,TRUE,FALSE,FALSE
145956890,FALSE,FALSE,TRUE
145956891,TRUE,TRUE,FALSE
145956892,FALSE,FALSE,TRUE
145956894,FALSE,FALSE,TRUE
145956895,TRUE,FALSE,FALSE
145956896,FALSE,FALSE,TRUE
145956898,FALSE,FALSE,TRUE
145956899,TRUE,TRUE,FALSE
145956900,FALSE,FALSE,TRUE
145956902,FALSE,FALSE,TRUE
145956903,TRUE,TRUE,FALSE
145956904,FALSE,FALSE,TRUE
145956906,FALSE,FALSE,TRUE
145956907,FALSE,TRUE,FALSE
145956910,FALSE,FALSE,TRUE
145956911,FALSE,FALSE,TRUE
145956914,FALSE,FALSE,TRUE
145956915,FALSE,TRUE,FALSE
145956916,FALSE,FALSE,TRUE
145956919,FALSE,TRUE,FALSE
145956920,FALSE,FALSE,TRUE
145956921,FALSE,TRUE,FALSE
145956923,TRUE,FALSE,FALSE
145956924,FALSE,FALSE,TRUE
145956926,FALSE,FALSE,TRUE
145956927,FALSE,TRUE,FALSE
145956928,FALSE,FALSE,TRUE
145956930,FALSE,FALSE,TRUE
145956931,TRUE,FALSE,FALSE
145956932,FALSE,FALSE,TRUE
145956935,TRUE,FALSE,FALSE
145956936,FALSE,FALSE,TRUE
145956937,TRUE,TRUE,FALSE
145956938,FALSE,FALSE,TRUE
145956939,TRUE,FALSE,FALSE
145956940,FALSE,FALSE,TRUE
145956942,FALSE,FALSE,TRUE
145956943,FALSE,TRUE,FALSE
145956944,FALSE,FALSE,TRUE
145956945,FALSE,TRUE,FALSE
145956946,FALSE,FALSE,TRUE
145956947,FALSE,TRUE,FALSE
145956950,TRUE,FALSE,FALSE
145956951,FALSE,FALSE,TRUE
145956953,FALSE,FALSE,TRUE
145956954,FALSE,TRUE,TRUE
145956955,FALSE,FALSE,TRUE
145956956,TRUE,FALSE,FALSE
145956957,FALSE,FALSE,TRUE
145956960,FALSE,TRUE,FALSE
145956961,FALSE,FALSE,TRUE
145956964,FALSE,TRUE,FALSE
145956965,FALSE,FALSE,TRUE
145956968,TRUE,FALSE,FALSE
145956969,FALSE,TRUE,FALSE
145956970,FALSE,FALSE,TRUE
145956973,FALSE,FALSE,TRUE
145956974,FALSE,FALSE,TRUE
145956976,FALSE,FALSE,TRUE
145956977,FALSE,TRUE,FALSE
145956978,FALSE,FALSE,TRUE
145956979,FALSE,TRUE,FALSE
145956980,FALSE,TRUE,FALSE
145956983,TRUE,TRUE,FALSE
145956984,FALSE,FALSE,TRUE
145956986,FALSE,FALSE,TRUE
145956987,TRUE,FALSE,FALSE
145956988,FALSE,FALSE,TRUE
145956991,TRUE,FALSE,FALSE
145956992,FALSE,FALSE,TRUE
145956994,FALSE,FALSE,TRUE
145956995,TRUE,FALSE,FALSE
145956998,TRUE,FALSE,FALSE
145956999,FALSE,FALSE,TRUE
145957001,FALSE,FALSE,TRUE
145957002,FALSE,TRUE,FALSE
145957004,FALSE,TRUE,FALSE
145957005,FALSE,FALSE,TRUE
145957008,TRUE,FALSE,FALSE
145957009,FALSE,FALSE,TRUE
145957012,TRUE,FALSE,FALSE
145957013,FALSE,FALSE,TRUE
145957016,FALSE,TRUE,FALSE
145957017,FALSE,FALSE,TRUE
145957020,TRUE,FALSE,FALSE
145957021,FALSE,FALSE,TRUE
145957023,FALSE,FALSE,TRUE
145957024,FALSE,TRUE,FALSE
145957025,FALSE,FALSE,TRUE
145957026,FALSE,TRUE,FALSE
145957028,FALSE,TRUE,FALSE
145957029,FALSE,FALSE,TRUE
145957032,TRUE,FALSE,FALSE
145957033,FALSE,FALSE,TRUE
145957035,FALSE,FALSE,TRUE
145957036,TRUE,FALSE,FALSE
145957038,TRUE,FALSE,FALSE
145957039,FALSE,FALSE,TRUE
145957040,TRUE,FALSE,FALSE
145957041,FALSE,FALSE,TRUE
145957044,TRUE,FALSE,FALSE
145957045,FALSE,FALSE,TRUE
145957048,FALSE,TRUE,FALSE
145957049,FALSE,FALSE,TRUE
145957050,FALSE,TRUE,FALSE
145957051,FALSE,FALSE,TRUE
145957054,FALSE,FALSE,TRUE
145957057,FALSE,FALSE,TRUE
145957058,FALSE,FALSE,TRUE
145957061,FALSE,FALSE,TRUE
145957062,FALSE,FALSE,TRUE
145957064,FALSE,FALSE,TRUE
145957065,FALSE,FALSE,TRUE
145957066,FALSE,FALSE,TRUE
145957068,FALSE,FALSE,TRUE
145957069,FALSE,FALSE,TRUE
145957072,FALSE,FALSE,TRUE
145957073,FALSE,FALSE,TRUE
145957076,FALSE,FALSE,TRUE
145957077,FALSE,FALSE,TRUE
145957080,FALSE,FALSE,TRUE
145957081,FALSE,FALSE,TRUE
145957084,FALSE,FALSE,TRUE
145957085,FALSE,FALSE,TRUE
145957087,FALSE,FALSE,TRUE
145957088,FALSE,FALSE,TRUE
145957089,FALSE,FALSE,TRUE
145957092,FALSE,FALSE,TRUE
145957093,FALSE,FALSE,TRUE
145957095,FALSE,FALSE,TRUE
145957096,FALSE,FALSE,TRUE
145957097,FALSE,FALSE,TRUE
145957098,FALSE,FALSE,TRUE
145957099,FALSE,FALSE,TRUE
145957102,FALSE,FALSE,TRUE
145957103,FALSE,FALSE,TRUE
145957105,FALSE,FALSE,TRUE
145957106,FALSE,FALSE,TRUE
145957107,FALSE,FALSE,TRUE
145957110,FALSE,FALSE,TRUE
145957111,FALSE,FALSE,TRUE
145957113,FALSE,FALSE,TRUE
145957114,FALSE,FALSE,TRUE
145957116,FALSE,FALSE,TRUE
145957117,FALSE,FALSE,TRUE
145957119,FALSE,FALSE,TRUE
145957120,FALSE,FALSE,TRUE
145957121,FALSE,FALSE,TRUE
145957122,FALSE,FALSE,TRUE
145957125,FALSE,FALSE,TRUE
145957126,FALSE,FALSE,TRUE
145957129,FALSE,FALSE,TRUE
145957130,FALSE,FALSE,TRUE
145957133,FALSE,FALSE,TRUE
145957134,FALSE,FALSE,TRUE
145957137,FALSE,FALSE,TRUE
145957138,FALSE,FALSE,TRUE
145957141,FALSE,FALSE,TRUE
145957142,FALSE,FALSE,TRUE
145957143,FALSE,FALSE,TRUE
145957144,FALSE,FALSE,TRUE
145957146,FALSE,FALSE,TRUE
145957147,FALSE,FALSE,TRUE
145957150,FALSE,FALSE,TRUE
145957151,FALSE,FALSE,TRUE
145957153,FALSE,FALSE,TRUE
145957154,FALSE,FALSE,TRUE
145957156,FALSE,FALSE,TRUE
145957157,FALSE,FALSE,TRUE
145957160,FALSE,FALSE,TRUE
145957161,FALSE,FALSE,TRUE
145957162,FALSE,FALSE,TRUE
145957163,FALSE,FALSE,TRUE
145957164,FALSE,FALSE,TRUE
145957165,FALSE,FALSE,TRUE
145957166,FALSE,FALSE,TRUE
145957169,FALSE,FALSE,TRUE
145957170,FALSE,FALSE,TRUE
145957171,FALSE,FALSE,TRUE
145957174,FALSE,FALSE,TRUE
145957175,FALSE,FALSE,TRUE
145957178,FALSE,FALSE,TRUE
145957179,FALSE,FALSE,TRUE
145957180,FALSE,FALSE,TRUE
145957181,FALSE,FALSE,TRUE
145957182,FALSE,FALSE,TRUE
145957185,FALSE,FALSE,TRUE
145957186,FALSE,FALSE,TRUE
145957189,FALSE,FALSE,TRUE
145957190,FALSE,FALSE,TRUE
145957191,FALSE,FALSE,TRUE
145957194,FALSE,FALSE,TRUE
145957195,FALSE,FALSE,TRUE
145957196,FALSE,FALSE,TRUE
145957199,FALSE,FALSE,TRUE
145957200,FALSE,FALSE,TRUE
145957201,FALSE,FALSE,TRUE
145957203,FALSE,FALSE,TRUE
145957204,FALSE,FALSE,TRUE
145957205,FALSE,FALSE,TRUE
145957208,FALSE,FALSE,TRUE
145957209,FALSE,FALSE,TRUE
145957211,FALSE,FALSE,TRUE
145957212,FALSE,FALSE,TRUE
145957213,FALSE,FALSE,TRUE
145957215,FALSE,FALSE,TRUE
145957216,FALSE,FALSE,TRUE
145957217,FALSE,FALSE,TRUE
145957220,FALSE,FALSE,TRUE
145957221,FALSE,FALSE,TRUE
145957222,FALSE,FALSE,TRUE
145957223,FALSE,FALSE,TRUE
145957226,FALSE,FALSE,TRUE
145957227,FALSE,FALSE,TRUE
145957230,FALSE,FALSE,TRUE
145957231,FALSE,FALSE,TRUE
145957232,FALSE,FALSE,TRUE
145957235,FALSE,FALSE,TRUE
145957236,FALSE,FALSE,TRUE
145957238,FALSE,FALSE,TRUE
145957239,FALSE,FALSE,TRUE
145957242,FALSE,FALSE,TRUE
145957243,FALSE,FALSE,TRUE
145957244,FALSE,FALSE,TRUE
145957247,FALSE,FALSE,TRUE
145957248,FALSE,FALSE,TRUE
145957249,FALSE,FALSE,TRUE
145957250,FALSE,FALSE,TRUE
145957252,FALSE,FALSE,TRUE
145957253,FALSE,FALSE,TRUE
145957254,FALSE,FALSE,TRUE
145957256,FALSE,FALSE,TRUE
145957257,FALSE,FALSE,TRUE
145957259,FALSE,FALSE,TRUE
145957260,FALSE,FALSE,TRUE
145957263,FALSE,FALSE,TRUE
145957264,FALSE,FALSE,TRUE
145957265,FALSE,FALSE,TRUE
145957268,FALSE,FALSE,TRUE
145957269,FALSE,FALSE,TRUE
145957272,FALSE,FALSE,TRUE
145957273,FALSE,FALSE,TRUE
145957275,FALSE,FALSE,TRUE
145957276,FALSE,FALSE,TRUE
145957278,FALSE,FALSE,TRUE
145957279,FALSE,FALSE,TRUE
145957280,FALSE,FALSE,TRUE
145957283,FALSE,FALSE,TRUE
145957284,FALSE,FALSE,TRUE
145957285,FALSE,FALSE,TRUE
145957288,FALSE,FALSE,TRUE
145957289,FALSE,FALSE,TRUE
145957291,FALSE,FALSE,TRUE
145957292,FALSE,FALSE,TRUE
145957293,FALSE,FALSE,TRUE
145957295,FALSE,FALSE,TRUE
145957296,FALSE,FALSE,TRUE
145957299,FALSE,FALSE,TRUE
145957300,FALSE,FALSE,TRUE
145957303,FALSE,FALSE,TRUE
145957304,FALSE,FALSE,TRUE
145957305,FALSE,FALSE,TRUE
145957307,FALSE,FALSE,TRUE
145957308,FALSE,FALSE,TRUE
145957311,FALSE,FALSE,TRUE
145957312,FALSE,FALSE,TRUE
145957315,FALSE,FALSE,TRUE
145957316,FALSE,FALSE,TRUE
145957317,FALSE,FALSE,TRUE
145957318,FALSE,FALSE,TRUE
145957321,FALSE,FALSE,TRUE
145957322,FALSE,FALSE,TRUE
145957323,FALSE,FALSE,TRUE
145957325,FALSE,FALSE,TRUE
145957326,FALSE,FALSE,TRUE
145957327,FALSE,FALSE,TRUE
145957329,FALSE,FALSE,TRUE
145957330,FALSE,FALSE,TRUE
145957333,FALSE,FALSE,TRUE
145957334,FALSE,FALSE,TRUE
145957337,FALSE,FALSE,TRUE
145957338,FALSE,FALSE,TRUE
145957340,FALSE,FALSE,TRUE
145957341,FALSE,FALSE,TRUE
145957342,FALSE,FALSE,TRUE
145957344,FALSE,FALSE,TRUE
145957345,FALSE,FALSE,TRUE
145957346,FALSE,FALSE,TRUE
145957348,FALSE,FALSE,TRUE
145957349,FALSE,FALSE,TRUE
145957352,FALSE,FALSE,TRUE
145957353,FALSE,FALSE,TRUE
145957354,FALSE,FALSE,TRUE
145957357,FALSE,FALSE,TRUE
145957359,FALSE,FALSE,TRUE
145957360,FALSE,FALSE,TRUE
145957363,FALSE,FALSE,TRUE
145957364,FALSE,FALSE,TRUE
145957367,FALSE,FALSE,TRUE
145957368,FALSE,FALSE,TRUE
145957369,FALSE,FALSE,TRUE
145957370,FALSE,FALSE,TRUE
145957372,FALSE,FALSE,TRUE
145957373,FALSE,FALSE,TRUE
145957374,FALSE,FALSE,TRUE
145957376,FALSE,FALSE,TRUE
145957379,FALSE,FALSE,TRUE
145957380,FALSE,FALSE,TRUE
145957381,FALSE,FALSE,TRUE
145957384,FALSE,FALSE,TRUE
145957385,FALSE,FALSE,TRUE
145957388,FALSE,FALSE,TRUE
145957390,FALSE,FALSE,TRUE
145957391,FALSE,FALSE,TRUE
145957392,FALSE,FALSE,TRUE
145957393,FALSE,FALSE,TRUE
145957394,FALSE,FALSE,TRUE
145957397,FALSE,FALSE,TRUE
145957398,FALSE,FALSE,TRUE
145957400,FALSE,FALSE,TRUE
145957403,FALSE,FALSE,TRUE
145957404,FALSE,FALSE,TRUE
145957406,FALSE,FALSE,TRUE
145957407,FALSE,FALSE,TRUE
145957408,FALSE,FALSE,TRUE
145957409,FALSE,FALSE,TRUE
145957410,FALSE,FALSE,TRUE
145957412,FALSE,FALSE,TRUE
145957413,FALSE,FALSE,TRUE
145957414,FALSE,FALSE,TRUE
145957415,FALSE,FALSE,TRUE
145957416,FALSE,FALSE,TRUE
145957417,FALSE,FALSE,TRUE
145957418,FALSE,FALSE,TRUE
145957419,FALSE,FALSE,TRUE
145957420,FALSE,FALSE,TRUE
145957421,FALSE,FALSE,TRUE
145957422,FALSE,FALSE,TRUE
145957423,FALSE,FALSE,TRUE
145957425,FALSE,FALSE,TRUE
145957426,FALSE,FALSE,TRUE
145957427,FALSE,FALSE,TRUE
145957428,FALSE,FALSE,TRUE
145957429,FALSE,FALSE,TRUE
145957431,FALSE,FALSE,TRUE
145957432,FALSE,FALSE,TRUE
145957433,FALSE,FALSE,TRUE
145957435,FALSE,FALSE,TRUE
145957436,FALSE,FALSE,TRUE
145957437,FALSE,FALSE,TRUE
145957438,FALSE,FALSE,TRUE
145957439,FALSE,FALSE,TRUE
145957442,FALSE,FALSE,TRUE
145957443,FALSE,FALSE,TRUE
145957444,FALSE,FALSE,TRUE
145957445,FALSE,FALSE,TRUE
145957447,FALSE,FALSE,TRUE
145957448,FALSE,FALSE,TRUE
145957449,FALSE,FALSE,TRUE
145957451,FALSE,FALSE,TRUE
145957452,FALSE,FALSE,TRUE
145957455,FALSE,FALSE,TRUE
145957456,FALSE,FALSE,TRUE
145957458,FALSE,FALSE,TRUE
145957459,FALSE,FALSE,TRUE
145957462,FALSE,FALSE,TRUE
145957463,FALSE,FALSE,TRUE
145957464,FALSE,FALSE,TRUE
145957467,FALSE,FALSE,TRUE
145957468,FALSE,FALSE,TRUE
145957470,FALSE,FALSE,TRUE
145957471,FALSE,FALSE,TRUE
145957472,FALSE,FALSE,TRUE
145957475,FALSE,FALSE,TRUE
145957476,FALSE,FALSE,TRUE
145957477,FALSE,FALSE,TRUE
145957479,FALSE,FALSE,TRUE
145957480,FALSE,FALSE,TRUE
145957481,FALSE,FALSE,TRUE
145957482,FALSE,FALSE,TRUE
145957483,FALSE,FALSE,TRUE
145957486,FALSE,FALSE,TRUE
145957487,FALSE,FALSE,TRUE
145957488,FALSE,FALSE,TRUE
145957489,FALSE,FALSE,TRUE
145957490,FALSE,FALSE,TRUE
145957493,FALSE,FALSE,TRUE
145957494,FALSE,FALSE,TRUE
145957496,FALSE,FALSE,TRUE
145957497,FALSE,FALSE,TRUE
145957499,FALSE,FALSE,TRUE
145957500,FALSE,FALSE,TRUE
145957501,FALSE,FALSE,TRUE
145957504,FALSE,FALSE,TRUE
145957505,FALSE,FALSE,TRUE
145957507,FALSE,FALSE,TRUE
145957508,FALSE,FALSE,TRUE
145957509,FALSE,FALSE,TRUE
145957510,FALSE,FALSE,TRUE
145957511,FALSE,FALSE,TRUE
145957513,FALSE,FALSE,TRUE
145957514,FALSE,FALSE,TRUE
145957515,FALSE,FALSE,TRUE
145957516,FALSE,FALSE,TRUE
145957519,FALSE,FALSE,TRUE
145957520,FALSE,FALSE,TRUE
145957522,FALSE,FALSE,TRUE
145957523,FALSE,FALSE,TRUE
145957526,FALSE,FALSE,TRUE
145957527,FALSE,FALSE,TRUE
145957528,FALSE,FALSE,TRUE
145957529,FALSE,FALSE,TRUE
145957532,FALSE,FALSE,TRUE
145957533,FALSE,FALSE,TRUE
145957536,FALSE,FALSE,TRUE
145957537,FALSE,FALSE,TRUE
145957538,FALSE,FALSE,TRUE
145957539,FALSE,FALSE,TRUE
145957542,FALSE,FALSE,TRUE
145957543,FALSE,FALSE,TRUE
145957546,FALSE,FALSE,TRUE
145957547,FALSE,FALSE,TRUE
145957548,FALSE,FALSE,TRUE
145957550,FALSE,FALSE,TRUE
145957551,FALSE,FALSE,TRUE
145957552,FALSE,FALSE,TRUE
145957554,FALSE,FALSE,TRUE
145957555,FALSE,FALSE,TRUE
145957557,FALSE,FALSE,TRUE
145957558,FALSE,FALSE,TRUE
145957561,FALSE,FALSE,TRUE
145957562,FALSE,FALSE,TRUE
145957563,FALSE,FALSE,TRUE
145957565,FALSE,FALSE,TRUE
145957566,FALSE,FALSE,TRUE
145957569,FALSE,FALSE,TRUE
145957570,FALSE,FALSE,TRUE
145957573,FALSE,FALSE,TRUE
145957574,FALSE,FALSE,TRUE
145957575,FALSE,FALSE,TRUE
145957577,FALSE,FALSE,TRUE
145957578,FALSE,FALSE,TRUE
145957579,FALSE,FALSE,TRUE
145957582,FALSE,FALSE,TRUE
145957583,FALSE,FALSE,TRUE
145957585,FALSE,FALSE,TRUE
145957586,FALSE,FALSE,TRUE
145957588,FALSE,FALSE,TRUE
145957589,FALSE,FALSE,TRUE
145957590,FALSE,FALSE,TRUE
145957591,FALSE,FALSE,TRUE
145957593,FALSE,FALSE,TRUE
145957594,FALSE,FALSE,TRUE
145957597,FALSE,FALSE,TRUE
145957598,FALSE,FALSE,TRUE
145957599,FALSE,FALSE,TRUE
145957602,FALSE,FALSE,TRUE
145957604,FALSE,FALSE,TRUE
145957605,FALSE,FALSE,TRUE
145957608,FALSE,FALSE,TRUE
145957609,FALSE,FALSE,TRUE
145957610,FALSE,FALSE,TRUE
145957611,FALSE,FALSE,TRUE
145957614,FALSE,FALSE,TRUE
145957615,FALSE,FALSE,TRUE
145957617,FALSE,FALSE,TRUE
145957618,FALSE,FALSE,TRUE
145957619,FALSE,FALSE,TRUE
145957621,FALSE,FALSE,TRUE
145957622,FALSE,FALSE,TRUE
145957623,FALSE,FALSE,TRUE
145957625,FALSE,FALSE,TRUE
145957626,FALSE,FALSE,TRUE
145957627,FALSE,FALSE,TRUE
145957629,FALSE,FALSE,TRUE
145957631,FALSE,FALSE,TRUE
145957632,FALSE,FALSE,TRUE
145957633,FALSE,FALSE,TRUE
145957635,FALSE,FALSE,TRUE
145957636,FALSE,FALSE,TRUE
145957637,FALSE,FALSE,TRUE
145957638,FALSE,FALSE,TRUE
145957640,FALSE,FALSE,TRUE
145957641,FALSE,FALSE,TRUE
145957644,FALSE,FALSE,TRUE
145957645,FALSE,FALSE,TRUE
145957646,FALSE,FALSE,TRUE
145957648,FALSE,FALSE,TRUE
145957649,FALSE,FALSE,TRUE
145957650,FALSE,FALSE,TRUE
145957653,FALSE,FALSE,TRUE
145957654,FALSE,FALSE,TRUE
145957656,FALSE,FALSE,TRUE
145957657,FALSE,FALSE,TRUE
145957658,FALSE,FALSE,TRUE
145957661,FALSE,FALSE,TRUE
145957663,FALSE,FALSE,TRUE
145957664,FALSE,FALSE,TRUE
145957667,FALSE,FALSE,TRUE
145957668,FALSE,FALSE,TRUE
145957671,FALSE,FALSE,TRUE
145957672,FALSE,FALSE,TRUE
145957675,FALSE,FALSE,TRUE
145957676,FALSE,FALSE,TRUE
145957679,FALSE,FALSE,TRUE
145957680,FALSE,FALSE,TRUE
145957683,FALSE,FALSE,TRUE
145957684,FALSE,FALSE,TRUE
145957685,FALSE,FALSE,TRUE
145957686,FALSE,FALSE,TRUE
145957687,FALSE,FALSE,TRUE
145957689,FALSE,FALSE,TRUE
145957690,FALSE,FALSE,TRUE
145957693,FALSE,FALSE,TRUE
145957694,FALSE,FALSE,TRUE
145957697,FALSE,FALSE,TRUE
145957698,FALSE,FALSE,TRUE
145957700,FALSE,FALSE,TRUE
145957701,FALSE,FALSE,TRUE
145957704,FALSE,FALSE,TRUE
145957705,FALSE,FALSE,TRUE
145957706,FALSE,FALSE,TRUE
145957708,FALSE,FALSE,TRUE
145957709,FALSE,FALSE,TRUE
145957711,FALSE,FALSE,TRUE
145957712,FALSE,FALSE,TRUE
145957713,FALSE,FALSE,TRUE
145957716,FALSE,FALSE,TRUE
145957717,FALSE,FALSE,TRUE
145957718,FALSE,FALSE,TRUE
145957721,FALSE,FALSE,TRUE
145957722,FALSE,FALSE,TRUE
145957723,FALSE,FALSE,TRUE
145957725,FALSE,FALSE,TRUE
145957726,FALSE,FALSE,TRUE
145957727,FALSE,FALSE,TRUE
145957729,FALSE,FALSE,TRUE
145957730,FALSE,FALSE,TRUE
145957732,FALSE,FALSE,TRUE
145957733,FALSE,FALSE,TRUE
145957734,FALSE,FALSE,TRUE
145957736,FALSE,FALSE,TRUE
145957737,FALSE,FALSE,TRUE
145957740,FALSE,FALSE,TRUE
145957741,FALSE,FALSE,TRUE
145957743,FALSE,FALSE,TRUE
145957744,FALSE,FALSE,TRUE
145957747,FALSE,FALSE,TRUE
145957748,FALSE,FALSE,TRUE
145957750,FALSE,FALSE,TRUE
145957751,FALSE,FALSE,TRUE
145957752,FALSE,FALSE,TRUE
145957754,FALSE,FALSE,TRUE
145957757,FALSE,FALSE,TRUE
145957758,FALSE,FALSE,TRUE
145957759,FALSE,FALSE,TRUE
145957761,FALSE,FALSE,TRUE
145957762,FALSE,FALSE,TRUE
145957764,FALSE,FALSE,TRUE
145957765,FALSE,TRUE,TRUE
145957766,FALSE,FALSE,TRUE
145957768,FALSE,FALSE,TRUE
145957769,FALSE,FALSE,TRUE
145957770,FALSE,FALSE,TRUE
145957773,FALSE,FALSE,TRUE
145957775,FALSE,FALSE,TRUE
145957776,FALSE,FALSE,TRUE
145957779,FALSE,FALSE,TRUE
145957780,FALSE,FALSE,TRUE
145957781,FALSE,FALSE,TRUE
145957783,FALSE,FALSE,TRUE
145957784,FALSE,FALSE,TRUE
145957786,FALSE,FALSE,TRUE
145957787,FALSE,FALSE,TRUE
145957790,FALSE,FALSE,TRUE
145957791,FALSE,FALSE,TRUE
145957792,FALSE,FALSE,TRUE
145957795,FALSE,FALSE,TRUE
145957796,FALSE,FALSE,TRUE
145957798,FALSE,FALSE,TRUE
145957799,FALSE,FALSE,TRUE
145957801,FALSE,FALSE,TRUE
145957802,FALSE,FALSE,TRUE
145957805,FALSE,FALSE,TRUE
145957806,FALSE,FALSE,TRUE
145957809,FALSE,FALSE,TRUE
145957810,FALSE,FALSE,TRUE
145957811,FALSE,FALSE,TRUE
145957813,FALSE,FALSE,TRUE
145957814,FALSE,FALSE,TRUE
145957817,FALSE,FALSE,TRUE
145957818,FALSE,FALSE,TRUE
145957821,FALSE,FALSE,TRUE
145957822,FALSE,FALSE,TRUE
145957825,FALSE,FALSE,TRUE
145957826,FALSE,FALSE,TRUE
145957828,FALSE,FALSE,TRUE
145957829,FALSE,FALSE,TRUE
145957830,FALSE,FALSE,TRUE
145957832,FALSE,FALSE,TRUE
145957833,FALSE,FALSE,TRUE
145957835,FALSE,FALSE,TRUE
145957836,FALSE,FALSE,TRUE
145957837,FALSE,FALSE,TRUE
145957838,FALSE,FALSE,TRUE
145957840,FALSE,FALSE,TRUE
145957841,FALSE,FALSE,TRUE
145957842,FALSE,FALSE,TRUE
145957845,FALSE,FALSE,TRUE
145957846,FALSE,FALSE,TRUE
145957848,FALSE,FALSE,TRUE
145957849,FALSE,FALSE,TRUE
145957851,FALSE,FALSE,TRUE
145957852,FALSE,FALSE,TRUE
145957853,FALSE,FALSE,TRUE
145957855,FALSE,FALSE,TRUE
145957856,FALSE,FALSE,TRUE
145957858,FALSE,FALSE,TRUE
145957859,FALSE,TRUE,TRUE
145957860,FALSE,FALSE,TRUE
145957862,FALSE,FALSE,TRUE
145957863,FALSE,FALSE,TRUE
145957865,FALSE,FALSE,TRUE
145957866,FALSE,FALSE,TRUE
145957867,FALSE,FALSE,TRUE
145957869,FALSE,FALSE,TRUE
145957870,FALSE,FALSE,TRUE
145957871,FALSE,FALSE,TRUE
145957873,FALSE,FALSE,TRUE
145957874,FALSE,FALSE,TRUE
145957877,FALSE,FALSE,TRUE
145957878,FALSE,FALSE,TRUE
145957881,FALSE,FALSE,TRUE
145957882,FALSE,FALSE,TRUE
145957885,FALSE,FALSE,TRUE
145957886,FALSE,FALSE,TRUE
145957887,FALSE,FALSE,TRUE
145957890,FALSE,FALSE,TRUE
145957891,FALSE,FALSE,TRUE
145957893,FALSE,FALSE,TRUE
145957896,FALSE,FALSE,TRUE
145957897,FALSE,FALSE,TRUE
145957900,FALSE,FALSE,TRUE
145957901,FALSE,FALSE,TRUE
145957904,FALSE,FALSE,TRUE
145957905,FALSE,FALSE,TRUE
145957908,FALSE,FALSE,TRUE
145957909,FALSE,FALSE,TRUE
145957910,FALSE,FALSE,TRUE
145957912,FALSE,FALSE,TRUE
145957913,FALSE,FALSE,TRUE
145957915,FALSE,FALSE,TRUE
145957916,FALSE,FALSE,TRUE
145957918,FALSE,FALSE,TRUE
145957919,FALSE,FALSE,TRUE
145957920,FALSE,FALSE,TRUE
145957922,FALSE,FALSE,TRUE
145957924,FALSE,FALSE,TRUE
145957926,FALSE,FALSE,TRUE
145957927,FALSE,FALSE,TRUE
145957928,FALSE,FALSE,TRUE
145957931,FALSE,FALSE,TRUE
145957932,FALSE,FALSE,TRUE
145957935,FALSE,FALSE,TRUE
145957936,FALSE,FALSE,TRUE
145957939,FALSE,FALSE,TRUE
145957940,FALSE,FALSE,TRUE
145957942,FALSE,FALSE,TRUE
145957943,FALSE,FALSE,TRUE
145957944,FALSE,FALSE,TRUE
145957946,FALSE,FALSE,TRUE
145957947,FALSE,FALSE,TRUE
