taxonKey,scientificName,taxonID,datasetKey,nameType,issues,validDistribution,bb_key,bb_scientificName,bb_kingdom,bb_rank,bb_taxonomicStatus,bb_acceptedKey,bb_acceptedName,bb_speciesKey
157128570,"Frustulia L.Rabenhorst, 1853",urn:lsid:marinespecies.org:taxname:156946,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7962540,,,,,,,
157128571,"Bankia fimbriatula Moll & Roch, 1931",urn:lsid:marinespecies.org:taxname:141599,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5189518,,,,,,,
157128572,"Teredininae Rafinesque, 1815",urn:lsid:marinespecies.org:taxname:527818,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128573,"Pinnulariaceae D.G.Mann, 1990",urn:lsid:marinespecies.org:taxname:149207,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8203357,,,,,,,
157128574,"Teredothyra Bartsch, 1921",urn:lsid:marinespecies.org:taxname:138541,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288860,,,,,,,
157128575,"Pinnularia C.G.Ehrenberg, 1843",urn:lsid:marinespecies.org:taxname:149208,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8305917,,,,,,,
157128576,"Teredothyra dominicensis (Bartsch, 1921)",urn:lsid:marinespecies.org:taxname:420996,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,4587510,,,,,,,
157128577,"Pleurosigmataceae Mereschkowsky, 1903",urn:lsid:marinespecies.org:taxname:149032,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7809082,,,,,,,
157128578,"Teredo Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:138539,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288843,,,,,,,
157128579,"Teredo navalis Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:141607,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",TRUE,2288847,"Teredo navalis Linnaeus, 1758",Animalia,SPECIES,ACCEPTED,,,2288847
157128580,"Toxonidea A.S.Donkin, 1858",urn:lsid:marinespecies.org:taxname:149512,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7799626,,,,,,,
157128581,"Teredo bartschi Clapp, 1923",urn:lsid:marinespecies.org:taxname:141605,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2288844,,,,,,,
157128582,"Toxonidea insignis Donkin, 1858",urn:lsid:marinespecies.org:taxname:149513,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7698949,,,,,,,
157128583,"Psiloteredo Bartsch, 1922",urn:lsid:marinespecies.org:taxname:138537,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2288854,,,,,,,
157128584,"Pleurosigma W.Smith, 1852",urn:lsid:marinespecies.org:taxname:149181,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7650819,,,,,,,
157128585,"Psiloteredo megotara (Hanley, 1848)",urn:lsid:marinespecies.org:taxname:141602,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,TRUE,2288859,"Psiloteredo megotara (Hanley, 1848)",Animalia,SPECIES,ACCEPTED,,,2288859
157128586,"Lyrodus Gould, 1870",urn:lsid:marinespecies.org:taxname:138535,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288829,,,,,,,
157128587,"Pleurosigma planctonicum R.Simonsen, 1974",urn:lsid:marinespecies.org:taxname:662648,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7464452,,,,,,,
157128588,"Lyrodus medilobatus (Edmonson, 1942)",urn:lsid:marinespecies.org:taxname:397096,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4371590,,,,,,,
157128589,"Pleurosigma simonsenii Hasle, 1990",urn:lsid:marinespecies.org:taxname:231884,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8041570,,,,,,,
157128590,"Lyrodus pedicellatus (Quatrefages, 1849)",urn:lsid:marinespecies.org:taxname:141600,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,2288831,,,,,,,
157128591,"Pleurosigma planctonicum Cleve-Euler, 1952",urn:lsid:marinespecies.org:taxname:231883,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7843726,,,,,,,
157128592,"Pholadidae Lamarck, 1809",urn:lsid:marinespecies.org:taxname:252,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,3477,,,,,,,
157128593,"Gyrosigma A.H.Hassall, 1845",urn:lsid:marinespecies.org:taxname:149033,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7826612,,,,,,,
157128595,"Martesia G.B.Sowerby I, 1824",urn:lsid:marinespecies.org:taxname:156864,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288750,,,,,,,
157128596,"Naviculaceae Kützing, 1844",urn:lsid:marinespecies.org:taxname:149031,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8250979,,,,,,,
157128597,"Martesia striata (Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:216465,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288752,,,,,,,
157128598,"Navicula J.B.M.Bory de Saint-Vincent, 1822",urn:lsid:marinespecies.org:taxname:149142,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2634825,,,,,,,
157128599,"Pholadinae Lamarck, 1809",urn:lsid:marinespecies.org:taxname:246144,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128600,"Navicula schroeteri Meister, 1932",urn:lsid:marinespecies.org:taxname:418367,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7687663,,,,,,,
157128601,"Pholas Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:138343,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288791,,,,,,,
157128602,"Navicula finmarchica (Cleve & Grunow) Cleve, 1895",urn:lsid:marinespecies.org:taxname:180556,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8188564,,,,,,,
157128603,"Barnea Risso, 1826",urn:lsid:marinespecies.org:taxname:138341,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288759,,,,,,,
157128604,"Bacillariales Hendey, 1937",urn:lsid:marinespecies.org:taxname:149001,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7489174,,,,,,,
157128605,"Barnea candida (Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:140767,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288763,,,,,,,
157128606,"Bacillariaceae Ehrenberg, 1831",urn:lsid:marinespecies.org:taxname:149002,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8316869,,,,,,,
157128608,"Fragilariopsis F.Hustedt, 1913",urn:lsid:marinespecies.org:taxname:149313,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8120978,,,,,,,
157128609,"Myoidea Lamarck, 1809",urn:lsid:marinespecies.org:taxname:14622,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128610,"Pseudo-nitzschia H.Peragallo, 1900",urn:lsid:marinespecies.org:taxname:149151,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7402345,,,,,,,
157128611,"Corbulidae Lamarck, 1818",urn:lsid:marinespecies.org:taxname:248,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,3479,,,,,,,
157128612,"Potamocorbula Habe, 1955",urn:lsid:marinespecies.org:taxname:397174,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288925,,,,,,,
157128613,"Pseudo-nitzschia inflatula (G.R.Hasle) G.R.Hasle, 1993",urn:lsid:marinespecies.org:taxname:531453,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7436562,,,,,,,
157128614,"Potamocorbula amurensis (Schrenck, 1861)",urn:lsid:marinespecies.org:taxname:397175,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288926,"Potamocorbula amurensis (Schrenck, 1861)",Animalia,SPECIES,ACCEPTED,,,2288926
157128615,"Pseudo-nitzschia subfraudulenta (G.R.Hasle) G.R.Hasle, 1993",urn:lsid:marinespecies.org:taxname:418221,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7797533,,,,,,,
157128617,"Pseudo-nitzschia multistriata (Takano) Takano, 1995",urn:lsid:marinespecies.org:taxname:246608,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4377087,,,,,,,
157128618,"Corbula Bruguière, 1797",urn:lsid:marinespecies.org:taxname:137841,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2286474,,,,,,,
157128619,"Pseudo-nitzschia calliantha Lundholm, Moestrup & Hasle, 2003",urn:lsid:marinespecies.org:taxname:246605,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8318878,,,,,,,
157128621,"Pseudo-nitzschia australis Frenguelli, 1939",urn:lsid:marinespecies.org:taxname:246604,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8337656,,,,,,,
157128622,"Myidae Lamarck, 1809",urn:lsid:marinespecies.org:taxname:247,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6881,,,,,,,
157128623,"Pseudo-nitzschia pungens (Grunow ex Cleve) G.R.Hasle, 1993",urn:lsid:marinespecies.org:taxname:160528,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2628756,,,,,,,
157128624,"Sphenia W.Turton, 1822",urn:lsid:marinespecies.org:taxname:138212,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288934,,,,,,,
157128625,"Pseudo-nitzschia pseudodelicatissima (Hasle) Hasle, 1993",urn:lsid:marinespecies.org:taxname:156548,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7874273,,,,,,,
157128626,"Sphenia rueppellii A.Adams, 1851",urn:lsid:marinespecies.org:taxname:140433,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4371449,,,,,,,
157128627,"Pseudo-nitzschia delicatissima (Cleve) Heiden, 1928",urn:lsid:marinespecies.org:taxname:149153,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2628807,,,,,,,
157128628,"Mya Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:138211,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2288941,,,,,,,
157128629,"Pseudo-nitzschia seriata (Cleve) H.Peragallo, 1899",urn:lsid:marinespecies.org:taxname:149152,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2628775,,,,,,,
157128630,"Mya arenaria Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:140430,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",TRUE,7791733,"Mya arenaria Linnaeus, 1758",Animalia,SPECIES,ACCEPTED,,,7791733
157128631,"Venerida Gray, 1854",urn:lsid:marinespecies.org:taxname:217,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,9310756,,,,,,,
157128632,"Nitzschia A.H.Hassall, 1845",urn:lsid:marinespecies.org:taxname:149045,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2628185,,,,,,,
157128633,"Cyrenoidea Gray, 1840",urn:lsid:marinespecies.org:taxname:489089,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128634,"Cylindrotheca L.Rabenhorst, 1859",urn:lsid:marinespecies.org:taxname:149003,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7784947,,,,,,,
157128635,"Cyrenidae Gray, 1840",urn:lsid:marinespecies.org:taxname:238370,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6527076,,,,,,,
157128636,"Ceratoneis fasciola Ehrenberg, 1839",urn:lsid:marinespecies.org:taxname:172535,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7752525,,,,,,,
157128637,"Corbicula Megerle von Mühlfeld, 1811",urn:lsid:marinespecies.org:taxname:238371,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2286732,,,,,,,
157128640,"Ungulinoidea Gray, 1854",urn:lsid:marinespecies.org:taxname:382299,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128642,"Ungulinidae Gray, 1854",urn:lsid:marinespecies.org:taxname:220,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,3446,,,,,,,
157128643,"Achnanthales P.C.Silva, 1962",urn:lsid:marinespecies.org:taxname:148987,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7993538,,,,,,,
157128644,"Transkeia M.Huber, 2015",urn:lsid:marinespecies.org:taxname:848998,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7455987,,,,,,,
157128645,"Achnanthaceae Kützing, 1844",urn:lsid:marinespecies.org:taxname:149190,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8015706,,,,,,,
157128646,"Transkeia bogii (Van Aartsen, 2004)",urn:lsid:marinespecies.org:taxname:849000,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7718373,,,,,,,
157128647,"Achnanthes Bory, 1822",urn:lsid:marinespecies.org:taxname:149191,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2630210,,,,,,,
157128649,"Diplodonta Bronn, 1831",urn:lsid:marinespecies.org:taxname:138621,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2287464,,,,,,,
157128651,"Diplodonta subrotunda Issel, 1869",urn:lsid:marinespecies.org:taxname:141884,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5728936,,,,,,,
157128652,"Cocconeidaceae Kützing, 1844",urn:lsid:marinespecies.org:taxname:148988,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8051356,,,,,,,
157128653,"Chamoidea Lamarck, 1809",urn:lsid:marinespecies.org:taxname:23015,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128654,"Chamidae Lamarck, 1809",urn:lsid:marinespecies.org:taxname:23001,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6857,,,,,,,
157128655,"Cocconeis C.G.Ehrenberg, 1837",urn:lsid:marinespecies.org:taxname:148989,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8383250,,,,,,,
157128656,"Pseudochama Odhner, 1917",urn:lsid:marinespecies.org:taxname:137776,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2286301,,,,,,,
157128658,"Pseudochama corbierei (Jonas, 1846)",urn:lsid:marinespecies.org:taxname:596735,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6525922,,,,,,,
157128662,Oomycota,urn:lsid:marinespecies.org:taxname:22154,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"",FALSE,32,,,,,,,
157128663,"Chama Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:137775,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2286283,,,,,,,
157128665,"Chama macerophylla Gmelin, 1791",urn:lsid:marinespecies.org:taxname:397039,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2286284,,,,,,,
157128667,"Chama brassica Reeve, 1847",urn:lsid:marinespecies.org:taxname:208494,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8067099,,,,,,,
157128668,"Saprolegniales E.Fisch., 1892",urn:lsid:marinespecies.org:taxname:22155,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1031,,,,,,,
157128671,"Chama asperella Lamarck, 1819",urn:lsid:marinespecies.org:taxname:208488,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,4372055,,,,,,,
157128675,"Chama pacifica Broderip, 1835",urn:lsid:marinespecies.org:taxname:139120,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,4372070,,,,,,,
157128677,"Veneroidea Rafinesque, 1815",urn:lsid:marinespecies.org:taxname:14638,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128678,"Haptophyta D.J.Hibberd ex B.Edvardsen & W.Eikrem, 2000",urn:lsid:marinespecies.org:taxname:369190,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,70,,,,,,,
157128679,"Veneridae Rafinesque, 1815",urn:lsid:marinespecies.org:taxname:243,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,3445,,,,,,,
157128680,Prymnesiophyceae Hibberd,urn:lsid:marinespecies.org:taxname:115057,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,258,,,,,,,
157128681,"Paratapes Stoliczka, 1870",urn:lsid:marinespecies.org:taxname:516343,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4590678,,,,,,,
157128683,"Paratapes undulatus (Born, 1778)",urn:lsid:marinespecies.org:taxname:863082,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8060455,,,,,,,
157128684,"Phaeocystaceae Lagerheim, 1896",urn:lsid:marinespecies.org:taxname:115072,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,7126,,,,,,,
157128685,"Phaeocystis Lagerheim, 1893",urn:lsid:marinespecies.org:taxname:115088,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,3202265,,,,,,,
157128688,"Paratapes textilis (Gmelin, 1791)",urn:lsid:marinespecies.org:taxname:863039,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8385517,,,,,,,
157128689,"Hymenomonadaceae Senn, 1900",urn:lsid:marinespecies.org:taxname:115071,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2906,,,,,,,
157128691,"Hymenomonas Stein, 1878",urn:lsid:marinespecies.org:taxname:115087,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,8390744,,,,,,,
157128692,"Costellipitar Habe, 1951",urn:lsid:marinespecies.org:taxname:492493,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4591222,,,,,,,
157128693,"Calyptrosphaeraceae Boudreaux & Hay, 1969",urn:lsid:marinespecies.org:taxname:115064,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6277,,,,,,,
157128694,"Costellipitar chordatus (Römer, 1867)",urn:lsid:marinespecies.org:taxname:507538,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6524775,,,,,,,
157128696,"Redicirce Iredale, 1936",urn:lsid:marinespecies.org:taxname:492489,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4589686,,,,,,,
157128697,"Prymnesiales Papenfuss, 1955",urn:lsid:marinespecies.org:taxname:115061,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1086,,,,,,,
157128698,"Prymnesiaceae Conrad, 1926",urn:lsid:marinespecies.org:taxname:115073,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2910,,,,,,,
157128699,"Redicirce sulcata (Gray, 1838)",urn:lsid:marinespecies.org:taxname:507891,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6525142,,,,,,,
157128702,"Isochrysidales Pascher, 1910",urn:lsid:marinespecies.org:taxname:115060,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1085,,,,,,,
157128703,"Isochrysidaceae Pascher, 1910",urn:lsid:marinespecies.org:taxname:146201,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2907,,,,,,,
157128704,"Gouldiopa Iredale, 1924",urn:lsid:marinespecies.org:taxname:492486,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4590163,,,,,,,
157128706,"Microcirce Habe, 1951",urn:lsid:marinespecies.org:taxname:456467,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,9565231,,,,,,,
157128707,"Coccosphaerales Haeckel, 1894",urn:lsid:marinespecies.org:taxname:115059,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1084,,,,,,,
157128708,"Cryptophyta Cavalier-Smith, 1986",urn:lsid:marinespecies.org:taxname:17638,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,69,,,,,,,
157128709,"Microcirce consternans P.G.Oliver & Zuschin, 2001",urn:lsid:marinespecies.org:taxname:458018,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6525360,,,,,,,
157128710,"Cryptophyceae Fritsch, 1927",urn:lsid:marinespecies.org:taxname:17639,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,257,,,,,,,
157128712,"Cryptomonadales Pringsheim, 1944",urn:lsid:marinespecies.org:taxname:17640,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,1081,,,,,,,
157128714,"Petricolinae d'Orbigny, 1840",urn:lsid:marinespecies.org:taxname:246,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"bbmn,scina",FALSE,,,,,,,,
157128717,"Petricolaria pholadiformis (Lamarck, 1818)",urn:lsid:marinespecies.org:taxname:156961,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",TRUE,2287615,"Petricolaria pholadiformis (Lamarck, 1818)",Animalia,SPECIES,ACCEPTED,,,2287615
157128719,"Petricola Lamarck, 1801",urn:lsid:marinespecies.org:taxname:138332,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2287606,,,,,,,
157128720,"Petricola fabagella Lamarck, 1818",urn:lsid:marinespecies.org:taxname:507423,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6524162,,,,,,,
157128722,"Ruditapes Chiamenti, 1900",urn:lsid:marinespecies.org:taxname:231748,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2287625,,,,,,,
157128723,"Ruditapes philippinarum (A.Adams & Reeve, 1850)",urn:lsid:marinespecies.org:taxname:231750,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",TRUE,4372686,"Ruditapes philippinarum (Adams & Reeve, 1850)",Animalia,SPECIES,ACCEPTED,,,4372686
157128729,"Circe Schumacher, 1817",urn:lsid:marinespecies.org:taxname:205535,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,3247613,,,,,,,
157128730,"Circe scripta (Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:216564,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5729364,,,,,,,
157128732,"Meretrix petechialis (Lamarck, 1818)",urn:lsid:marinespecies.org:taxname:397140,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,"disinv,scina",FALSE,4372748,,,,,,,
157128733,"Antigona Schumacher, 1817",urn:lsid:marinespecies.org:taxname:181365,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2287784,,,,,,,
157128734,"Antigona lamellaris Schumacher, 1817",urn:lsid:marinespecies.org:taxname:181366,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5729397,,,,,,,
157128735,"Circenita Jousseaume, 1888",urn:lsid:marinespecies.org:taxname:181358,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4372757,,,,,,,
157128736,"Circenita callipyga (Born, 1778)",urn:lsid:marinespecies.org:taxname:181359,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,6524257,,,,,,,
157128738,"Gemma Deshayes, 1853",urn:lsid:marinespecies.org:taxname:156802,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2287653,,,,,,,
157128739,"Gemma gemma (Totten, 1834)",urn:lsid:marinespecies.org:taxname:156803,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,5189289,,,,,,,
157128740,"Venus Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:138648,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2287370,,,,,,,
157128741,"Venerupis Lamarck, 1818",urn:lsid:marinespecies.org:taxname:138647,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,2287750,,,,,,,
157128742,"Venerupis largillierti (Philippi, 1847)",urn:lsid:marinespecies.org:taxname:507984,0a2eaf0c-5504-4f48-a47f-c94229029dc8,SCIENTIFIC,scina,FALSE,4590444,,,,,,,
